month_end,geo,yhat,fourier_order,bic,aicc,sigma2,loglik,rmse,mae,acf
2023-01-01,NL,5186777.682491181,6,-2501.0912038838014,-2563.2698476102873,8.321377640275692e-5,1298.3564092162842,0.1373288231412899,0.08507674199473049,-0.048089456130381236
2023-02-01,NL,5438668.468815526,6,-2501.0912038838014,-2563.2698476102873,8.321377640275692e-5,1298.3564092162842,0.1373288231412899,0.08507674199473049,-0.048089456130381236
2023-03-01,NL,6380156.720194658,6,-2501.0912038838014,-2563.2698476102873,8.321377640275692e-5,1298.3564092162842,0.1373288231412899,0.08507674199473049,-0.048089456130381236
2022-12-01,PL,5138813.337058748,5,-1325.5302151728795,-1372.2585965325313,1.7071806267646115e-4,701.0710023021401,0.17965751301872682,0.08774400196061731,0.03378204876562361
2023-01-01,PL,4842528.701509222,5,-1325.5302151728795,-1372.2585965325313,1.7071806267646115e-4,701.0710023021401,0.17965751301872682,0.08774400196061731,0.03378204876562361
2023-02-01,PL,5333040.576493399,5,-1325.5302151728795,-1372.2585965325313,1.7071806267646115e-4,701.0710023021401,0.17965751301872682,0.08774400196061731,0.03378204876562361
2023-03-01,PL,4971382.623290975,5,-1325.5302151728795,-1372.2585965325313,1.7071806267646115e-4,701.0710023021401,0.17965751301872682,0.08774400196061731,0.03378204876562361
2022-12-01,PT,3356643.8275708165,6,-2244.946776437788,-2303.322198807415,1.615476405660019e-4,1167.2960200386283,0.17056392157439335,0.07721718112181901,0.022213401115407722
2023-01-01,PT,2784765.5581993205,6,-2244.946776437788,-2303.322198807415,1.615476405660019e-4,1167.2960200386283,0.17056392157439335,0.07721718112181901,0.022213401115407722
2023-02-01,PT,2977683.208820213,6,-2244.946776437788,-2303.322198807415,1.615476405660019e-4,1167.2960200386283,0.17056392157439335,0.07721718112181901,0.022213401115407722
2023-03-01,PT,3691341.398310112,6,-2244.946776437788,-2303.322198807415,1.615476405660019e-4,1167.2960200386283,0.17056392157439335,0.07721718112181901,0.022213401115407722
2022-12-01,RO,1127401.1319116943,6,-1343.767605306356,-1397.8500660076782,2.0520751389735268e-4,716.0874261662323,0.17630321925785886,0.10161209299129118,0.012571076528376385
2023-01-01,RO,914308.5125765465,6,-1343.767605306356,-1397.8500660076782,2.0520751389735268e-4,716.0874261662323,0.17630321925785886,0.10161209299129118,0.012571076528376385
2023-02-01,RO,978334.6156799564,6,-1343.767605306356,-1397.8500660076782,2.0520751389735268e-4,716.0874261662323,0.17630321925785886,0.10161209299129118,0.012571076528376385
2023-03-01,RO,1012549.4375302087,6,-1343.767605306356,-1397.8500660076782,2.0520751389735268e-4,716.0874261662323,0.17630321925785886,0.10161209299129118,0.012571076528376385
2022-11-01,SE,3753042.5034564734,6,-2655.747439053242,-2729.2122881666937,5.3137093331911565e-5,1384.624910839379,0.1056103335901882,0.07393428192401344,0.02368312693355136
2022-12-01,SE,3031875.6095821667,6,-2655.747439053242,-2729.2122881666937,5.3137093331911565e-5,1384.624910839379,0.1056103335901882,0.07393428192401344,0.02368312693355136
2023-01-01,SE,3072120.2210229537,6,-2655.747439053242,-2729.2122881666937,5.3137093331911565e-5,1384.624910839379,0.1056103335901882,0.07393428192401344,0.02368312693355136
2023-02-01,SE,3406632.825437966,6,-2655.747439053242,-2729.2122881666937,5.3137093331911565e-5,1384.624910839379,0.1056103335901882,0.07393428192401344,0.02368312693355136
2022-12-01,SI,696103.0350869731,6,-1241.8606439276462,-1300.8931967362435,4.7032060233665834e-4,668.6419108681217,0.24530983364619113,0.12635770133299945,0.038845092344069035
2023-01-01,SI,784334.1912685127,6,-1241.8606439276462,-1300.8931967362435,4.7032060233665834e-4,668.6419108681217,0.24530983364619113,0.12635770133299945,0.038845092344069035
2023-02-01,SI,870346.7715092513,6,-1241.8606439276462,-1300.8931967362435,4.7032060233665834e-4,668.6419108681217,0.24530983364619113,0.12635770133299945,0.038845092344069035
2023-03-01,SI,831661.9690911565,6,-1241.8606439276462,-1300.8931967362435,4.7032060233665834e-4,668.6419108681217,0.24530983364619113,0.12635770133299945,0.038845092344069035
2022-12-01,SK,686378.5903675786,6,-1154.5063844799395,-1204.500871391199,3.5039666886424735e-4,618.3266688794561,0.21998648089900574,0.10127568155952041,0.06330106911058249
2023-01-01,SK,749845.013022269,6,-1154.5063844799395,-1204.500871391199,3.5039666886424735e-4,618.3266688794561,0.21998648089900574,0.10127568155952041,0.06330106911058249
2023-02-01,SK,867898.8557949557,6,-1154.5063844799395,-1204.500871391199,3.5039666886424735e-4,618.3266688794561,0.21998648089900574,0.10127568155952041,0.06330106911058249
2023-03-01,SK,768795.7859321529,6,-1154.5063844799395,-1204.500871391199,3.5039666886424735e-4,618.3266688794561,0.21998648089900574,0.10127568155952041,0.06330106911058249
