country,TrainRMSE,TrainRsquared,TrainMAE,method
Lithuania,0.5871262968563198,0.6744368076509738,0.46197271424159825,rf
Lithuania,0.6973944387192533,0.540305650481477,0.5545157309498762,brnn
Lithuania,0.6087471441704417,0.6323416295016274,0.4656222130902538,xgbTree
Lithuania,0.7346013032924059,0.5063045406802489,0.5743297451429854,svmPoly
Lithuania,0.8132644013923219,0.37520114504961055,0.6640269291240537,svmLinear3
Luxembourg,0.5304522871178767,0.5705039785369247,0.3978194399800255,RAI
Luxembourg,0.5432624749120211,0.5629683060472402,0.38989834441555915,svmRadialSigma
Luxembourg,0.5684022163840426,0.54882550097294,0.43608415530039996,gbm
Luxembourg,0.5756525290174539,0.5364746617985381,0.44664520567646704,rf
Luxembourg,0.5732703126544438,0.5452957567529321,0.4238859920955786,brnn
Luxembourg,0.5997009222652495,0.4527550537511538,0.44345575912151947,xgbTree
Luxembourg,0.5796292427294324,0.5603563389274437,0.43378704186518646,svmPoly
Luxembourg,0.5861233333941002,0.5451640051167204,0.4605500642826141,svmLinear3
Latvia,0.9176272368657434,0.14755731050309875,0.7321265929276916,RAI
Latvia,0.6483644886677854,0.5788227097792711,0.5048111603352466,svmRadialSigma
Latvia,0.6897206361855958,0.515153432362153,0.559890328005994,gbm
Latvia,0.6929279337637768,0.5279468506186545,0.568306672339205,rf
Latvia,0.6689295608327076,0.5563509970081354,0.5362496411335713,brnn
Latvia,0.6728214517692512,0.5384124760913227,0.5292564802666146,xgbTree
Latvia,0.816458383635157,0.44006038751306154,0.6200014619732925,svmPoly
Latvia,0.8578483912856031,0.3013810736133944,0.6967183789685719,svmLinear3
Malta,0.5394384389691664,0.7011338504559939,0.4156062002568586,RAI
Malta,0.5296859064953606,0.707322120061235,0.4207893133281887,svmRadialSigma
Malta,0.5497520717304024,0.687548382826493,0.441301751184935,gbm
Malta,0.5297231724613709,0.7147355592265376,0.4288965531416648,rf
Malta,0.5503849034680515,0.6908252851240436,0.4301074022519944,brnn
Malta,0.5611260637862684,0.680021572841719,0.4442716886722138,xgbTree
Malta,0.5527503089770176,0.6788740891423438,0.433629176615213,svmPoly
Malta,0.5580192871486361,0.6843378986510118,0.44157691883112893,svmLinear3
