country,TrainRMSE,TrainRsquared,TrainMAE,method
Luxembourg,0.3335473301753535,0.8258962593839286,0.2530274339439991,brnn
Luxembourg,0.3927347027848725,0.7707849663851724,0.2789632056159378,xgbTree
Luxembourg,0.3138316382752452,0.8558135618222295,0.24036269020867926,svmPoly
Luxembourg,0.40950751976222494,0.7812379416508713,0.3136694647588303,svmLinear3
Latvia,0.9345714226541633,0.11431123076515902,0.7096413275190304,RAI
Latvia,0.5704264446017312,0.7063097994643824,0.4329860473994651,svmRadialSigma
Latvia,0.6006996229736355,0.6202242039768187,0.4657764932117986,gbm
Latvia,0.6520346344288231,0.6399493042660427,0.5115733801970552,rf
Latvia,0.8689311572010948,0.4869672838550427,0.6356126057910655,brnn
Latvia,0.6010684107065056,0.6437375205862811,0.4628666793413895,xgbTree
Latvia,0.5740014741195136,0.6592225997608719,0.442044039134446,svmPoly
Latvia,1.1513266954123795,0.3410137259577496,0.8124681633894342,svmLinear3
Malta,0.25502871246450193,0.933717730228085,0.2037300335360671,RAI
Malta,0.2844742105158999,0.9227360430374028,0.21334228965124225,svmRadialSigma
Malta,0.2991281370624244,0.9104653581807913,0.2300609085874044,gbm
Malta,0.3438551823420911,0.8985194447217584,0.26218125740722803,rf
Malta,0.33448931546174676,0.8882372780279424,0.24884813680561607,brnn
Malta,0.3207858840245532,0.8960014492530136,0.24658073981182857,xgbTree
Malta,0.2618703849050827,0.9261580768451833,0.19256361468652908,svmPoly
Malta,0.4496425698415477,0.8216862964596302,0.3235196574510944,svmLinear3
Netherlands,0.40286332068120984,0.8392165450214316,0.3177775378742209,RAI
Netherlands,0.4952346990850483,0.7890605511983804,0.3590447010348273,svmRadialSigma
Netherlands,0.4365657000798497,0.8212335375755819,0.33498056577457,gbm
Netherlands,0.4932010471633106,0.7997819970002278,0.3747618190685938,rf
Netherlands,0.4468538302687931,0.8141155869961401,0.3469475661574784,brnn
Netherlands,0.43777495575335323,0.824374892886434,0.3343273702115839,xgbTree
Netherlands,0.36074562107866215,0.8761389162798969,0.28165308806463535,svmPoly
Netherlands,0.5159480761802583,0.7631900333847134,0.39557975333672535,svmLinear3
Poland,0.3052779918482313,0.9066125327418798,0.23675084282635428,RAI
Poland,0.5076437590390263,0.7596362744376214,0.3660527770909732,svmRadialSigma
Poland,0.3816038663910862,0.8586763403624467,0.28980622342147294,gbm
Poland,0.5012012243242058,0.8077852584482298,0.36296163567268613,rf
Poland,0.36428069210876834,0.8748839975675465,0.2850363588488738,brnn
Poland,0.43489634736799476,0.8253480012129288,0.31015419104731806,xgbTree
Poland,0.3689009751466667,0.8614947227076877,0.28592326753745195,svmPoly
Poland,0.4220020693050476,0.847944342469776,0.33294091109906954,svmLinear3
Portugal,0.24998239382808368,0.9478483967222918,0.18635944950080346,RAI
Portugal,0.26435764003516166,0.9505554043078311,0.19160129404469073,svmRadialSigma
Portugal,0.27742446919003166,0.9353385482967556,0.20509440057381154,gbm
Portugal,0.35087965581011454,0.90572231952887,0.2631705318684001,rf
Portugal,0.24385387837913372,0.9535585717252542,0.18800888493932771,brnn
Portugal,0.3299418307818566,0.9158995222911382,0.2284826430679374,xgbTree
Portugal,0.21576542200358428,0.9635496315659331,0.1679572417150795,svmPoly
Portugal,0.2898898887093606,0.9368633807367004,0.23665273777020987,svmLinear3
Romania,0.3819889256813492,0.8558403888255165,0.29242919750446855,RAI
Romania,0.5036669772306271,0.7755621432919453,0.35614584002475924,svmRadialSigma
Romania,0.4424502761690127,0.8220419993114023,0.3421228269382733,gbm
Romania,0.5548787558493156,0.750734609581129,0.4204986682723262,rf
Romania,0.468045564181796,0.8233608250532248,0.3547242349056412,brnn
Romania,0.5090339451157396,0.7626508558601425,0.38004247112732753,xgbTree
Romania,0.44524573141855467,0.8281308698299715,0.33448279144378135,svmPoly
Romania,0.4930055199999926,0.775464349149109,0.3838585013276319,svmLinear3
Sweden,0.46083241468861746,0.8172631728193946,0.31035321845904457,RAI
Sweden,0.6167216014452652,0.7413289008169957,0.3929031971339632,svmRadialSigma
Sweden,0.4734069730165742,0.8016037201739972,0.3269576421643018,gbm
Sweden,0.5506305366937065,0.755971520789248,0.3574365765341369,rf
Sweden,0.43514472471419696,0.8067339927472277,0.33037184204251824,brnn
Sweden,0.5014254776805163,0.7981369646809758,0.3310852095789646,xgbTree
Sweden,0.46573522149657887,0.8098358556781357,0.3337783261777829,svmPoly
Sweden,0.4746434876923192,0.7952022024101773,0.3696812348199507,svmLinear3
Slovenia,0.39724980138769855,0.8607069340306824,0.30874456390972355,RAI
Slovenia,0.37952221570472683,0.8940121131879933,0.27065920972442176,svmRadialSigma
Slovenia,0.38723250017587635,0.851221750218586,0.29202824633702634,gbm
Slovenia,0.42505942161744875,0.8642757891640432,0.31481957806621835,rf
Slovenia,0.4880163642244068,0.7950849347797376,0.33834189878052384,brnn
Slovenia,0.388318458259174,0.8839133383184692,0.2861332684050027,xgbTree
Slovenia,0.3168461668637771,0.8981059790388443,0.2425975455063553,svmPoly
Slovenia,0.5561135628624092,0.7575784464050065,0.40990005890070114,svmLinear3
Slovakia,0.520554211473422,0.7345917342714908,0.40197579444762643,RAI
Slovakia,0.6048727361801639,0.6653556654713509,0.43461045739072535,svmRadialSigma
Slovakia,0.5405239858053293,0.703510870249574,0.4083368264143668,gbm
Slovakia,0.6292228293816214,0.6527843476879932,0.4750018985141628,rf
Slovakia,0.6763289051799737,0.6109095292558019,0.5022334117689015,brnn
Slovakia,0.5864131960688309,0.6661665281195657,0.42415893534918314,xgbTree
Slovakia,0.641511301378209,0.6401097275865236,0.48711170168995865,svmPoly
Slovakia,0.6474394880742536,0.6295297214033684,0.4963649193342992,svmLinear3
