country,TrainRMSE,TrainRsquared,TrainMAE,method
Portugal,0.21161744568306662,0.9655834624717275,0.15666872825706843,svmPoly
Portugal,0.29917012117749014,0.9272790191263754,0.23309661320441322,svmLinear3
Romania,0.4349955244312761,0.813156092195522,0.3450861524839308,RAI
Romania,0.5033066559206096,0.7764256855918429,0.3542874942962837,svmRadialSigma
Romania,0.4297576670060807,0.8254769792270938,0.3270029697186497,gbm
Romania,0.5505377163605198,0.7710831520940391,0.4130070230004271,rf
Romania,0.38207122432020635,0.8618212861668848,0.27067995604743994,brnn
Romania,0.47300403224891363,0.7954643540812022,0.35632776533747484,xgbTree
Romania,0.4213191140097854,0.8250680844211219,0.32148367356375573,svmPoly
Romania,0.5597663187530014,0.724681369538189,0.4235102246740632,svmLinear3
Sweden,0.5145656437430953,0.7734608364215807,0.3569672707242233,RAI
Sweden,0.5825379190351804,0.7822776847478077,0.3682555076019492,svmRadialSigma
Sweden,0.47631532786553066,0.8105920112298522,0.33702792736282816,gbm
Sweden,0.5585886688051165,0.7591287047110197,0.3666507544213063,rf
Sweden,0.40501228044079024,0.8493866818401796,0.2733547650646971,brnn
Sweden,0.5198795398753945,0.7759451027883978,0.3437656312399278,xgbTree
Sweden,0.39219487294235256,0.8743608128602273,0.2936183455543799,svmPoly
Sweden,0.502949006547302,0.7961438040958163,0.36916155577532495,svmLinear3
Slovenia,0.3085972763080035,0.915853055446175,0.24123532646392318,RAI
Slovenia,0.3477775025712296,0.9048339423146432,0.24912625127798066,svmRadialSigma
Slovenia,0.3566575789667486,0.8704046193006876,0.26845428286616463,gbm
Slovenia,0.41873659215338344,0.8537143774139362,0.30642445523858447,rf
Slovenia,0.40035466090000976,0.8413598381929972,0.29030664735995054,brnn
Slovenia,0.38431450682515994,0.8823402397989317,0.28140528212990884,xgbTree
Slovenia,0.28610810567117434,0.9222610060453083,0.21912058809096147,svmPoly
Slovenia,0.4990081389375889,0.785480433047815,0.37962984193202665,svmLinear3
Slovakia,0.434717815157485,0.8148518113986,0.34526057227916773,RAI
Slovakia,0.6194388769313023,0.6383762343873933,0.4439825507663991,svmRadialSigma
Slovakia,0.5531363913482522,0.6938201818111676,0.4186267246402261,gbm
Slovakia,0.6165247935536724,0.6695030135235776,0.4682543005233015,rf
Slovakia,0.7270754317915705,0.5769890843045405,0.5335911737558203,brnn
Slovakia,0.612075740813729,0.647265771694426,0.44606789064227714,xgbTree
Slovakia,0.6324713910154768,0.6402085730403396,0.4662164348081029,svmPoly
Slovakia,0.7178347938231611,0.58660863566907,0.524297183658409,svmLinear3
