country,TrainRMSE,TrainRsquared,TrainMAE,method
Sweden,0.49040112126410934,0.8147857682133959,0.3662783974520247,svmLinear3
Slovenia,0.30099020223442785,0.9199504506670656,0.23207176079427036,RAI
Slovenia,0.34812875457708997,0.9017003966194558,0.25266260502838245,svmRadialSigma
Slovenia,0.3535224702452021,0.8765295517954867,0.2678649758565737,gbm
Slovenia,0.41859027383312436,0.8690586672264281,0.3071277972607412,rf
Slovenia,0.38943394251497526,0.8492924515342083,0.28198397982820134,brnn
Slovenia,0.36433624276998094,0.8828475417205047,0.2741458424495338,xgbTree
Slovenia,0.2859319333764059,0.9167011060756366,0.22000967727391432,svmPoly
Slovenia,0.43107424188181864,0.8435727952825061,0.3337944414339944,svmLinear3
Slovakia,0.5177256039231141,0.737394463827889,0.4013875674701373,RAI
Slovakia,0.6176239958305959,0.6436653525947098,0.44578729502428327,svmRadialSigma
Slovakia,0.5553474255133425,0.6927711327316031,0.4187036500913736,gbm
Slovakia,0.62319256820621,0.6625639857696597,0.4716076558448585,rf
Slovakia,0.744044511309435,0.5631533932569202,0.5457776250749621,brnn
Slovakia,0.6140194086280872,0.6429852163302091,0.442263578880756,xgbTree
Slovakia,0.6367259246096736,0.6390479447354599,0.4695899298749751,svmPoly
Slovakia,0.5510140805514591,0.7087389205552304,0.41795498098826317,svmLinear3
