date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2013-02-01,PT,25,0,19,20,40,8,18
2013-03-01,PT,29,0,22,25,43,9,19
2013-04-01,PT,30,0,25,25,46,10,19
2013-05-01,PT,35,0,25,30,53,11,25
2013-06-01,PT,36,0,28,36,54,16,29
2013-07-01,PT,46,0,31,37,58,19,26
2013-08-01,PT,53,0,31,29,49,15,25
2013-09-01,PT,35,0,19,22,47,7,18
2013-10-01,PT,30,0,15,17,39,4,13
2013-11-01,PT,26,0,14,11,37,5,13
2013-12-01,PT,24,0,13,10,33,6,12
2014-01-01,PT,28,0,22,23,51,9,21
2014-02-01,PT,26,0,19,19,47,7,18
2014-03-01,PT,31,0,20,24,50,8,20
2014-04-01,PT,34,0,23,25,53,10,22
2014-05-01,PT,37,0,26,26,60,12,25
2014-06-01,PT,38,0,30,31,70,32,30
2014-07-01,PT,51,0,34,36,63,19,32
2014-08-01,PT,59,0,31,28,57,18,30
2014-09-01,PT,37,0,22,22,43,7,24
2014-10-01,PT,32,0,17,14,36,7,17
2014-11-01,PT,27,0,14,10,41,6,14
2014-12-01,PT,24,0,15,11,34,5,12
2015-01-01,PT,28,0,20,19,51,10,23
2015-02-01,PT,31,0,22,22,55,9,23
2015-03-01,PT,32,0,23,24,55,11,24
2015-04-01,PT,38,0,23,25,61,11,27
2015-05-01,PT,39,0,25,28,55,13,24
2015-06-01,PT,47,0,31,29,67,17,33
2015-07-01,PT,58,0,34,29,77,22,39
2015-08-01,PT,65,0,32,27,66,20,30
2015-09-01,PT,45,0,22,19,42,10,21
2015-10-01,PT,35,0,18,14,41,7,19
2015-11-01,PT,31,0,14,11,36,6,16
2015-12-01,PT,28,0,14,10,39,7,15
2016-01-01,PT,31,0,25,21,70,12,25
2016-02-01,PT,33,0,25,19,64,12,23
2016-03-01,PT,39,0,24,21,60,12,27
2016-04-01,PT,38,0,24,24,70,13,25
2016-05-01,PT,41,0,28,27,65,14,32
2016-06-01,PT,50,0,33,31,79,19,37
2016-07-01,PT,66,0,45,32,98,44,42
2016-08-01,PT,72,0,35,28,64,21,30
2016-09-01,PT,50,0,22,20,58,10,24
2016-10-01,PT,45,0,21,16,49,7,17
2016-11-01,PT,34,0,15,14,45,7,16
2016-12-01,PT,32,0,15,12,41,6,18
2017-01-01,PT,35,48,0,22,68,12,25
2017-02-01,PT,35,43,0,23,73,13,26
2017-03-01,PT,41,49,0,25,68,12,24
2017-04-01,PT,50,52,0,27,71,16,27
2017-05-01,PT,49,57,0,28,69,15,25
2017-06-01,PT,59,62,0,33,85,20,32
2017-07-01,PT,66,67,0,33,86,24,35
2017-08-01,PT,82,64,0,31,77,21,29
2017-09-01,PT,62,53,0,25,59,12,22
2017-10-01,PT,55,51,0,19,64,11,25
2017-11-01,PT,42,36,0,15,59,9,18
2017-12-01,PT,37,35,0,16,52,8,17
2018-01-01,PT,40,55,0,25,75,15,28
2018-02-01,PT,44,49,0,25,85,12,25
2018-03-01,PT,47,54,0,27,73,15,28
2018-04-01,PT,51,56,0,31,80,16,25
2018-05-01,PT,56,57,0,30,92,18,28
2018-06-01,PT,62,84,0,35,100,19,32
2018-07-01,PT,77,66,0,35,84,26,35
2018-08-01,PT,100,65,0,28,85,23,32
2018-09-01,PT,64,52,0,23,67,12,24
2018-10-01,PT,55,42,0,19,66,11,18
2018-11-01,PT,43,36,0,16,49,7,16
2018-12-01,PT,41,34,0,16,42,7,16
2019-01-01,PT,42,50,0,23,64,13,23
2019-02-01,PT,45,54,0,25,67,13,23
2019-03-01,PT,49,50,0,26,71,15,31
2019-04-01,PT,55,53,0,29,67,17,27
2019-05-01,PT,55,56,0,28,74,18,29
2019-06-01,PT,60,61,0,33,84,21,28
2019-07-01,PT,70,68,0,33,84,25,32
2019-08-01,PT,93,65,0,30,73,24,28
2019-09-01,PT,65,54,0,23,60,14,26
2019-10-01,PT,50,46,0,19,54,10,22
2019-11-01,PT,45,39,0,18,53,9,18
2019-12-01,PT,42,40,0,18,47,9,20
2020-01-01,PT,44,53,0,23,74,16,25
2020-02-01,PT,45,52,0,24,68,15,28
2020-03-01,PT,47,40,0,13,52,8,28
2020-04-01,PT,27,20,0,7,43,4,8
2020-05-01,PT,36,26,0,9,57,8,11
2020-06-01,PT,44,39,0,17,71,13,19
2020-07-01,PT,61,41,0,17,69,15,26
2020-08-01,PT,78,47,0,18,63,16,27
2020-09-01,PT,51,35,0,15,60,11,20
2020-10-01,PT,40,28,0,11,54,7,15
2020-11-01,PT,33,28,0,8,47,5,11
2020-12-01,PT,29,20,0,8,45,5,9
2021-01-01,PT,32,23,0,8,57,6,10
2021-02-01,PT,30,21,0,7,47,7,9
2021-03-01,PT,34,24,0,9,56,7,11
2021-04-01,PT,36,28,0,11,62,9,14
2021-05-01,PT,46,52,0,21,64,14,39
2021-06-01,PT,59,61,0,27,85,69,42
2021-07-01,PT,62,52,0,20,61,16,43
2021-08-01,PT,81,55,0,23,64,18,44
2021-09-01,PT,51,45,0,22,73,11,34
2021-10-01,PT,52,43,0,17,63,9,29
2021-11-01,PT,46,38,0,14,62,7,23
2021-12-01,PT,42,31,0,12,50,7,22
2022-01-01,PT,49,48,0,19,75,12,30
2022-02-01,PT,51,55,0,25,73,14,35
2022-03-01,PT,62,66,0,27,84,14,34
2022-04-01,PT,60,61,0,29,77,18,39
2022-05-01,PT,62,60,0,29,80,18,34
2022-06-01,PT,67,62,0,28,85,19,30
2022-07-01,PT,80,67,0,26,85,20,28
2022-08-01,PT,96,64,0,22,85,20,30
2022-09-01,PT,63,49,0,18,64,12,22
2022-10-01,PT,54,43,0,16,68,9,19
2022-11-01,PT,46,41,0,14,65,9,16
2022-12-01,PT,55,93,0,16,81,9,38
2023-01-01,PT,51,54,0,20,73,13,23
2023-02-01,PT,54,50,0,21,65,13,24
2023-03-01,PT,55,54,0,21,69,12,24
2023-04-01,PT,60,55,0,22,73,17,24
