time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2021-06-01,HR,14,28,0,6,3,5,2
2021-07-01,HR,25,41,8,0,6,7,0
2021-08-01,HR,25,25,4,0,8,0,0
2021-09-01,HR,18,12,6,0,5,0,9
2021-10-01,HR,15,12,0,0,0,4,0
2021-11-01,HR,10,8,0,0,0,0,0
2021-12-01,HR,9,12,0,0,0,0,0
2022-01-01,HR,8,14,0,0,0,0,4
2022-02-01,HR,8,11,0,0,3,0,2
2022-03-01,HR,11,16,0,0,5,6,4
2022-04-01,HR,15,19,0,0,2,12,0
2022-05-01,HR,16,26,0,0,4,9,0
2022-06-01,HR,21,27,6,0,4,3,2
2022-07-01,HR,24,35,10,0,0,0,0
2022-08-01,HR,24,19,0,0,7,0,0
2022-09-01,HR,20,16,5,0,0,0,3
