time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2013-10-01,SI,15,0,0,0,0,0,0
2013-11-01,SI,7,0,0,0,0,0,0
2013-12-01,SI,8,6,0,0,0,0,0
2014-01-01,SI,12,8,0,0,0,0,0
2014-02-01,SI,12,0,3,0,0,0,0
2014-03-01,SI,7,10,0,0,0,0,0
2014-04-01,SI,9,12,0,0,0,0,0
2014-05-01,SI,15,0,3,4,5,0,0
2014-06-01,SI,17,6,0,4,0,0,0
2014-07-01,SI,10,9,0,4,9,0,0
2014-08-01,SI,17,0,0,0,0,0,0
2014-09-01,SI,6,0,3,0,0,0,0
2014-10-01,SI,5,0,0,0,0,0,0
2014-11-01,SI,13,4,0,0,0,0,0
2014-12-01,SI,7,11,0,0,0,0,0
2015-01-01,SI,8,0,0,0,0,0,0
2015-02-01,SI,8,0,0,0,0,3,0
2015-03-01,SI,9,0,0,0,0,0,0
2015-04-01,SI,6,0,0,6,0,8,0
2015-05-01,SI,13,0,0,0,0,0,2
2015-06-01,SI,15,0,0,0,0,0,0
2015-07-01,SI,17,11,4,4,0,0,0
2015-08-01,SI,25,6,0,5,0,0,0
2015-09-01,SI,12,0,0,0,6,0,0
2015-10-01,SI,10,0,3,0,7,0,3
2015-11-01,SI,5,0,0,0,0,0,0
2015-12-01,SI,9,0,4,0,0,0,11
2016-01-01,SI,13,8,0,0,0,4,2
2016-02-01,SI,11,5,3,0,0,5,0
2016-03-01,SI,10,4,0,0,0,0,0
2016-04-01,SI,13,0,0,0,5,0,0
2016-05-01,SI,16,0,0,0,0,0,0
2016-06-01,SI,14,7,3,0,5,2,0
2016-07-01,SI,26,0,3,0,0,8,0
2016-08-01,SI,30,7,5,9,5,0,0
2016-09-01,SI,18,0,0,0,10,0,4
2016-10-01,SI,11,0,0,0,0,0,3
2016-11-01,SI,8,0,0,0,0,0,0
2016-12-01,SI,8,4,0,0,0,0,0
2017-01-01,SI,14,6,0,3,0,0,2
2017-02-01,SI,15,0,0,0,4,0,0
2017-03-01,SI,10,0,0,0,0,0,0
2017-04-01,SI,16,7,0,0,0,0,0
2017-05-01,SI,21,0,0,0,0,0,0
2017-06-01,SI,22,11,0,0,5,0,0
2017-07-01,SI,22,12,0,0,0,0,0
2017-08-01,SI,30,7,0,0,5,3,0
2017-09-01,SI,17,0,0,0,0,0,2
2017-10-01,SI,16,8,2,3,0,0,0
2017-11-01,SI,10,4,0,3,0,0,0
2017-12-01,SI,9,3,0,0,0,0,0
2018-01-01,SI,12,0,2,0,0,0,0
2018-02-01,SI,10,4,0,0,0,0,0
2018-03-01,SI,11,6,3,0,9,3,0
2018-04-01,SI,13,8,0,0,0,0,3
2018-05-01,SI,17,6,0,0,0,0,0
2018-06-01,SI,25,7,0,3,4,0,0
2018-07-01,SI,31,11,0,0,0,0,0
2018-08-01,SI,40,9,0,0,0,0,0
2018-09-01,SI,24,0,0,0,0,0,0
2018-10-01,SI,12,0,0,0,0,0,0
2018-11-01,SI,6,0,0,0,0,0,0
2018-12-01,SI,11,0,0,4,0,0,2
2019-01-01,SI,8,11,0,5,0,0,0
2019-02-01,SI,9,0,0,0,0,0,2
2019-03-01,SI,14,0,5,0,0,0,0
2019-04-01,SI,22,6,3,0,4,0,0
2019-05-01,SI,20,0,0,0,0,2,4
2019-06-01,SI,28,6,4,5,0,2,3
2019-07-01,SI,32,10,0,0,0,0,0
2019-08-01,SI,42,10,0,0,0,0,0
2019-09-01,SI,21,6,0,0,0,0,0
2019-10-01,SI,15,0,3,3,0,2,0
2019-11-01,SI,14,0,2,0,0,0,2
2019-12-01,SI,13,0,0,0,0,0,0
2020-01-01,SI,15,0,0,3,5,0,0
2020-02-01,SI,11,4,2,0,0,0,5
2020-03-01,SI,6,0,0,0,0,0,2
2020-04-01,SI,5,0,0,0,0,0,0
2020-05-01,SI,8,0,3,6,0,0,0
2020-06-01,SI,16,10,2,0,0,0,0
2020-07-01,SI,21,12,0,5,11,0,0
2020-08-01,SI,21,5,2,3,0,0,2
2020-09-01,SI,16,12,0,0,0,0,0
2020-10-01,SI,9,5,0,0,0,0,0
2020-11-01,SI,6,0,0,5,4,0,0
2020-12-01,SI,6,0,0,0,0,0,0
2021-01-01,SI,5,0,3,3,0,0,0
2021-02-01,SI,7,0,3,7,0,0,0
2021-03-01,SI,5,4,0,0,0,0,0
2021-04-01,SI,7,0,0,4,0,0,0
2021-05-01,SI,8,0,0,4,0,0,0
2021-06-01,SI,14,0,0,0,0,2,0
2021-07-01,SI,22,3,0,0,0,5,0
2021-08-01,SI,32,4,2,0,0,0,0
2021-09-01,SI,22,0,0,0,0,0,2
2021-10-01,SI,8,4,3,0,3,0,0
2021-11-01,SI,7,6,0,3,0,0,0
2021-12-01,SI,5,0,9,0,0,0,0
2022-01-01,SI,11,7,0,0,0,0,0
2022-02-01,SI,13,0,0,0,11,2,0
2022-03-01,SI,10,0,4,0,0,0,0
2022-04-01,SI,14,6,2,0,0,4,0
2022-05-01,SI,13,0,0,0,0,0,0
2022-06-01,SI,19,4,0,0,0,0,0
2022-07-01,SI,28,6,2,0,0,0,0
2022-08-01,SI,28,0,0,0,0,0,0
2022-09-01,SI,16,4,0,3,0,0,0
