date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2021-01-01,ES,22,15,11,5,15,11,24
2021-02-01,ES,20,13,9,5,17,8,23
2021-03-01,ES,24,17,10,6,16,9,28
2021-04-01,ES,23,16,11,6,16,8,27
2021-05-01,ES,29,21,13,10,18,10,39
2021-06-01,ES,41,27,16,13,20,13,45
2021-07-01,ES,56,33,18,17,22,17,70
2021-08-01,ES,62,33,18,16,22,15,65
2021-09-01,ES,58,31,20,15,23,14,54
2021-10-01,ES,55,29,18,11,19,14,51
2021-11-01,ES,46,24,16,9,15,10,42
2021-12-01,ES,46,24,14,8,16,8,44
2022-01-01,ES,39,29,18,11,23,17,48
2022-02-01,ES,43,32,22,14,21,16,53
2022-03-01,ES,47,35,20,15,22,14,55
2022-04-01,ES,49,39,23,17,22,19,57
2022-05-01,ES,50,39,28,18,24,18,55
2022-06-01,ES,57,38,25,17,26,19,44
2022-07-01,ES,59,37,23,16,26,19,51
2022-08-01,ES,54,32,20,14,24,19,42
2022-09-01,ES,52,28,23,12,23,16,40
2022-10-01,ES,52,25,20,11,19,13,36
