date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2016-02-01,CZ,5,30,9,2,2,11,3
2016-03-01,CZ,6,35,11,3,1,4,2
2016-04-01,CZ,4,36,13,5,3,3,3
2016-05-01,CZ,5,39,13,6,2,9,2
2016-06-01,CZ,8,46,14,6,6,0,4
2016-07-01,CZ,6,37,14,5,7,4,3
2016-08-01,CZ,9,39,15,7,3,12,3
2016-09-01,CZ,7,34,11,0,2,0,0
2016-10-01,CZ,5,31,9,3,2,2,2
2016-11-01,CZ,5,28,10,3,3,0,6
2016-12-01,CZ,3,28,10,3,3,3,2
2017-01-01,CZ,3,36,11,6,6,0,0
2017-02-01,CZ,5,36,11,3,4,0,3
2017-03-01,CZ,4,33,10,1,4,5,3
2017-04-01,CZ,6,39,17,4,3,2,4
2017-05-01,CZ,6,38,13,4,4,4,2
2017-06-01,CZ,4,42,10,8,5,5,3
2017-07-01,CZ,9,43,13,4,6,8,5
2017-08-01,CZ,8,36,14,2,7,8,2
2017-09-01,CZ,9,35,11,5,4,6,3
2017-10-01,CZ,7,38,10,7,3,3,4
2017-11-01,CZ,4,30,9,3,1,3,2
2017-12-01,CZ,5,32,10,1,1,6,0
2018-01-01,CZ,5,36,14,2,4,5,0
2018-02-01,CZ,4,35,11,6,5,3,5
2018-03-01,CZ,5,38,11,3,4,2,2
2018-04-01,CZ,5,32,9,2,0,4,2
2018-05-01,CZ,5,37,12,6,2,3,4
2018-06-01,CZ,7,39,14,3,0,4,3
2018-07-01,CZ,8,41,13,5,5,6,4
2018-08-01,CZ,6,38,15,3,2,5,3
2018-09-01,CZ,6,35,12,2,0,4,2
2018-10-01,CZ,6,33,11,3,5,2,1
2018-11-01,CZ,4,32,10,4,2,3,0
2018-12-01,CZ,4,29,9,4,5,0,0
2019-01-01,CZ,4,34,11,1,3,0,1
2019-02-01,CZ,4,33,11,5,5,3,3
2019-03-01,CZ,3,35,9,6,4,7,3
2019-04-01,CZ,5,35,12,4,0,0,0
2019-05-01,CZ,5,63,41,4,7,4,5
2019-06-01,CZ,8,40,12,1,2,0,4
2019-07-01,CZ,5,39,12,9,0,12,2
2019-08-01,CZ,6,34,9,3,4,5,1
2019-09-01,CZ,5,43,12,7,3,2,5
2019-10-01,CZ,5,37,12,3,4,4,2
2019-11-01,CZ,3,34,9,6,1,4,2
2019-12-01,CZ,4,33,8,5,5,2,2
2020-01-01,CZ,4,37,10,5,4,0,3
2020-02-01,CZ,5,39,18,4,5,6,4
2020-03-01,CZ,15,81,62,3,3,0,6
2020-04-01,CZ,9,44,32,3,3,6,4
2020-05-01,CZ,8,42,32,6,3,5,2
2020-06-01,CZ,9,45,27,1,4,6,1
2020-07-01,CZ,10,71,51,6,6,8,5
2020-08-01,CZ,9,66,54,2,3,2,4
2020-09-01,CZ,8,55,43,3,4,4,0
2020-10-01,CZ,5,40,31,4,2,4,2
2020-11-01,CZ,3,22,5,4,5,3,0
2020-12-01,CZ,4,24,3,4,0,0,3
2021-01-01,CZ,3,20,5,5,3,3,2
2021-02-01,CZ,4,19,4,2,3,0,0
2021-03-01,CZ,3,20,3,4,3,3,2
2021-04-01,CZ,3,21,4,3,2,2,2
2021-05-01,CZ,4,23,6,1,1,0,3
2021-06-01,CZ,5,44,16,7,5,10,4
2021-07-01,CZ,6,38,8,2,5,8,7
2021-08-01,CZ,6,34,11,4,0,6,3
2021-09-01,CZ,5,32,8,5,2,0,3
2021-10-01,CZ,4,32,10,0,2,0,0
2021-11-01,CZ,4,33,5,3,3,0,4
2021-12-01,CZ,5,31,5,5,1,0,5
2022-01-01,CZ,3,30,4,1,2,0,5
2022-02-01,CZ,4,33,6,2,2,3,2
2022-03-01,CZ,5,34,6,3,4,6,6
2022-04-01,CZ,5,34,8,2,3,0,3
2022-05-01,CZ,5,34,7,3,3,7,3
2022-06-01,CZ,5,35,8,6,3,1,3
2022-07-01,CZ,4,31,7,3,5,5,3
2022-08-01,CZ,5,29,9,3,8,2,2
2022-09-01,CZ,4,30,7,5,2,3,2
2022-10-01,CZ,4,25,6,1,0,2,2
