date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2019-01-01,AT,68,33,24,8,22,6,38
2019-02-01,AT,66,29,21,8,23,7,33
2019-03-01,AT,67,29,22,13,21,9,31
2019-04-01,AT,65,26,21,6,22,9,33
2019-05-01,AT,69,30,29,11,28,8,30
2019-06-01,AT,74,37,25,13,28,11,33
2019-07-01,AT,82,32,27,11,19,15,37
2019-08-01,AT,96,32,27,8,22,13,42
2019-09-01,AT,77,30,24,10,21,7,42
2019-10-01,AT,70,27,21,9,21,6,36
2019-11-01,AT,67,28,21,11,22,4,34
2019-12-01,AT,74,30,24,8,21,6,36
2020-01-01,AT,69,34,23,13,22,8,39
2020-02-01,AT,79,31,24,11,25,6,33
2020-03-01,AT,100,34,26,6,16,5,29
2020-04-01,AT,63,22,16,6,17,3,18
2020-05-01,AT,67,22,17,8,15,6,16
2020-06-01,AT,65,23,20,8,22,8,21
2020-07-01,AT,72,38,30,8,20,12,25
2020-08-01,AT,91,31,30,10,26,12,61
2020-09-01,AT,96,27,24,6,23,6,19
2020-10-01,AT,85,25,20,6,20,3,23
2020-11-01,AT,72,27,10,6,14,3,40
2020-12-01,AT,69,20,9,4,10,3,16
2021-01-01,AT,62,20,10,5,13,4,17
2021-02-01,AT,78,20,9,6,15,3,16
2021-03-01,AT,83,22,10,6,16,2,15
2021-04-01,AT,62,17,9,6,11,6,19
2021-05-01,AT,67,21,11,6,15,5,24
2021-06-01,AT,73,100,18,9,16,11,22
2021-07-01,AT,78,31,18,10,19,13,25
2021-08-01,AT,87,28,21,8,23,9,29
2021-09-01,AT,69,26,16,7,21,5,29
2021-10-01,AT,67,25,15,6,19,4,27
2021-11-01,AT,80,42,16,7,18,3,35
2021-12-01,AT,75,31,14,5,17,3,25
2022-01-01,AT,75,30,14,6,19,6,31
2022-02-01,AT,72,29,14,8,20,4,28
2022-03-01,AT,73,31,13,7,20,5,23
2022-04-01,AT,69,25,15,8,23,5,26
2022-05-01,AT,70,24,17,9,18,9,28
2022-06-01,AT,75,40,19,8,19,10,28
2022-07-01,AT,85,42,22,12,25,14,33
2022-08-01,AT,87,30,22,10,25,13,37
2022-09-01,AT,69,29,18,7,21,6,29
