date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2004-04-01,BE,75,91,67,53,93,0,31
2004-05-01,BE,68,83,59,43,0,29,23
2004-06-01,BE,85,88,50,80,83,54,0
2004-07-01,BE,100,100,49,64,90,41,100
2004-08-01,BE,88,88,55,95,0,0,0
2004-09-01,BE,55,69,68,72,31,0,0
2004-10-01,BE,50,63,66,45,27,48,0
2004-11-01,BE,34,58,54,78,0,0,33
2004-12-01,BE,31,50,45,63,0,0,0
2005-01-01,BE,29,52,51,23,88,32,0
2005-02-01,BE,35,56,74,79,100,39,17
2005-03-01,BE,39,61,54,68,35,79,0
2005-04-01,BE,41,59,35,42,98,33,26
2005-05-01,BE,43,63,43,73,0,33,30
2005-06-01,BE,40,63,63,70,61,31,0
2005-07-01,BE,47,73,44,62,21,0,0
2005-08-01,BE,41,65,44,58,0,32,57
2005-09-01,BE,31,51,57,0,27,0,17
2005-10-01,BE,41,48,46,17,48,0,0
2005-11-01,BE,36,50,45,0,18,17,15
2005-12-01,BE,20,35,38,15,27,0,26
2006-01-01,BE,29,54,48,25,38,13,0
2006-02-01,BE,26,47,46,0,42,22,0
2006-03-01,BE,27,48,44,20,27,0,10
2006-04-01,BE,31,49,38,49,0,29,20
2006-05-01,BE,25,52,50,63,0,23,9
2006-06-01,BE,39,52,46,20,49,18,10
2006-07-01,BE,42,55,41,43,0,25,25
2006-08-01,BE,33,53,41,0,14,0,12
2006-09-01,BE,30,46,45,32,42,21,0
2006-10-01,BE,31,44,43,14,25,20,0
2006-11-01,BE,25,39,53,41,15,28,8
2006-12-01,BE,17,31,27,31,0,0,0
2007-01-01,BE,22,37,33,34,0,14,12
2007-02-01,BE,21,37,36,45,66,39,20
2007-03-01,BE,29,43,43,0,42,26,6
2007-04-01,BE,33,44,45,52,15,0,18
2007-05-01,BE,27,45,36,30,43,15,0
2007-06-01,BE,27,45,38,39,32,29,16
2007-07-01,BE,38,50,42,36,42,35,27
2007-08-01,BE,34,45,39,52,38,0,15
2007-09-01,BE,29,38,33,21,39,0,0
2007-10-01,BE,28,38,39,24,22,18,17
2007-11-01,BE,20,33,31,19,31,0,0
2007-12-01,BE,22,30,28,23,23,11,0
2008-01-01,BE,22,35,40,36,39,19,6
2008-02-01,BE,23,34,34,33,16,16,10
2008-03-01,BE,26,37,35,38,32,10,0
2008-04-01,BE,25,38,36,22,34,0,11
2008-05-01,BE,32,41,39,34,32,18,8
2008-06-01,BE,24,37,38,28,29,20,14
2008-07-01,BE,39,41,34,16,33,26,0
2008-08-01,BE,29,39,30,25,21,34,10
2008-09-01,BE,27,33,32,20,31,10,8
2008-10-01,BE,30,31,33,18,21,6,6
2008-11-01,BE,20,25,24,38,17,0,0
2008-12-01,BE,19,25,23,18,35,0,4
2009-01-01,BE,22,29,31,12,30,9,0
2009-02-01,BE,21,29,31,22,38,15,8
2009-03-01,BE,21,31,30,12,32,6,7
2009-04-01,BE,42,40,31,29,34,12,5
2009-05-01,BE,35,36,31,23,25,23,5
2009-06-01,BE,39,41,36,21,25,11,0
2009-07-01,BE,49,47,37,33,24,23,11
2009-08-01,BE,44,42,38,25,20,17,0
2009-09-01,BE,37,36,35,23,18,18,8
2009-10-01,BE,38,35,31,13,17,6,11
2009-11-01,BE,35,32,31,12,22,8,7
2009-12-01,BE,31,27,26,17,17,8,8
2010-01-01,BE,43,33,27,24,12,14,10
2010-02-01,BE,41,36,31,14,14,0,3
2010-03-01,BE,43,35,30,26,31,21,11
2010-04-01,BE,61,49,35,27,31,20,8
2010-05-01,BE,48,42,37,15,28,25,8
2010-06-01,BE,46,39,33,34,24,15,9
2010-07-01,BE,54,40,31,20,20,17,7
2010-08-01,BE,34,32,28,17,41,17,0
2010-09-01,BE,27,27,26,20,22,4,8
2010-10-01,BE,27,27,25,21,20,11,6
2010-11-01,BE,23,22,22,17,15,10,7
2010-12-01,BE,20,22,21,12,21,8,3
2011-01-01,BE,23,25,22,14,24,6,3
2011-02-01,BE,25,24,21,12,16,7,6
2011-03-01,BE,27,28,29,16,17,7,7
2011-04-01,BE,30,28,29,15,15,16,10
2011-05-01,BE,28,30,27,16,29,11,0
2011-06-01,BE,30,29,28,15,21,19,10
2011-07-01,BE,37,29,22,23,25,26,4
2011-08-01,BE,30,28,25,12,20,12,8
2011-09-01,BE,29,26,27,24,19,8,4
2011-10-01,BE,30,25,25,21,19,3,3
2011-11-01,BE,28,25,26,15,22,6,6
2011-12-01,BE,22,21,22,11,16,5,6
2012-01-01,BE,23,26,23,15,15,5,4
2012-02-01,BE,24,25,28,21,23,9,6
2012-03-01,BE,27,26,28,19,21,8,2
2012-04-01,BE,32,29,29,13,22,13,5
