date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2006-09-01,PL,26,65,36,33,0,0,11,40,46,31,46
2006-10-01,PL,31,67,34,20,0,15,23,37,50,33,46
2006-11-01,PL,30,62,42,13,0,0,0,40,49,42,48
2006-12-01,PL,20,54,36,26,0,0,13,47,51,48,52
2007-01-01,PL,27,76,36,35,0,12,10,41,50,35,57
2007-02-01,PL,29,62,36,38,0,11,18,45,52,35,55
2007-03-01,PL,19,68,43,23,0,0,19,41,48,38,54
2007-04-01,PL,33,61,52,39,0,8,0,40,55,34,50
2007-05-01,PL,24,66,47,11,0,0,12,39,48,35,53
2007-06-01,PL,32,73,30,40,0,15,25,39,48,35,60
2007-07-01,PL,34,77,41,64,0,15,18,41,49,35,61
2007-08-01,PL,33,63,47,12,0,0,23,39,46,36,51
2007-09-01,PL,30,61,46,22,0,0,8,42,50,34,54
2007-10-01,PL,24,59,28,26,0,0,9,40,53,35,52
2007-11-01,PL,22,57,31,20,0,5,0,42,57,41,55
2007-12-01,PL,20,45,24,36,0,0,12,47,51,44,53
2008-01-01,PL,32,60,37,13,0,0,21,40,58,34,58
2008-02-01,PL,28,58,53,36,0,0,12,39,55,35,56
2008-03-01,PL,21,55,37,34,0,8,7,39,53,34,48
2008-04-01,PL,28,57,36,30,0,6,14,37,49,34,47
2008-05-01,PL,23,52,37,0,0,13,15,37,46,37,45
2008-06-01,PL,28,56,34,33,0,13,13,35,49,36,53
2008-07-01,PL,31,56,35,18,0,16,9,37,46,33,46
2008-08-01,PL,28,52,30,19,0,5,14,40,48,34,47
2008-09-01,PL,18,41,26,9,0,5,16,40,47,39,48
2008-10-01,PL,18,40,22,14,0,9,0,40,53,37,49
2008-11-01,PL,26,37,17,14,0,3,8,41,53,43,51
2008-12-01,PL,16,34,20,15,0,0,10,47,54,49,48
2009-01-01,PL,22,44,25,19,0,7,0,42,55,37,59
2009-02-01,PL,19,42,29,8,0,0,0,43,53,35,51
2009-03-01,PL,19,42,24,20,0,5,7,41,51,40,52
2009-04-01,PL,23,41,19,21,0,6,10,36,43,36,43
2009-05-01,PL,19,45,28,20,0,0,6,37,47,35,47
2009-06-01,PL,20,44,29,27,0,8,19,36,46,34,45
2009-07-01,PL,35,47,28,16,0,15,13,36,42,34,41
2009-08-01,PL,21,42,29,17,0,4,6,37,43,34,41
2009-09-01,PL,17,40,23,9,0,8,6,37,42,32,38
2009-10-01,PL,25,39,26,18,0,4,11,39,45,37,40
2009-11-01,PL,20,35,17,14,0,0,0,40,47,49,42
2009-12-01,PL,20,32,16,12,0,7,7,48,45,53,42
2010-01-01,PL,21,39,23,14,0,4,6,39,46,37,50
2010-02-01,PL,18,36,17,19,0,9,20,40,49,38,47
2010-03-01,PL,20,36,21,21,0,3,10,39,44,43,43
2010-04-01,PL,27,52,28,18,0,10,14,34,41,41,41
2010-05-01,PL,29,40,23,15,0,6,12,36,45,43,42
2010-06-01,PL,19,39,19,31,0,0,13,33,41,38,40
2010-07-01,PL,27,38,18,0,54,10,8,33,37,37,37
2010-08-01,PL,28,38,30,0,41,5,6,37,38,38,35
2010-09-01,PL,16,31,18,0,25,3,3,37,40,38,37
2010-10-01,PL,22,27,17,0,51,0,3,37,42,41,37
2010-11-01,PL,18,34,15,0,21,0,6,38,42,51,38
2010-12-01,PL,19,28,12,0,23,3,0,46,41,55,38
2011-01-01,PL,18,30,15,0,17,0,11,49,57,57,57
2011-02-01,PL,17,29,13,0,24,0,17,50,55,58,50
2011-03-01,PL,18,33,16,0,16,4,7,50,54,62,48
2011-04-01,PL,18,29,15,0,16,0,13,50,48,61,49
2011-05-01,PL,25,36,25,0,24,7,9,47,51,60,51
2011-06-01,PL,25,40,22,0,26,5,10,48,51,54,54
2011-07-01,PL,30,39,22,0,30,7,9,52,53,56,50
2011-08-01,PL,28,34,23,0,38,6,9,50,49,55,52
2011-09-01,PL,22,31,24,0,46,8,3,50,50,53,47
2011-10-01,PL,27,31,19,0,35,0,10,51,51,61,47
2011-11-01,PL,27,36,19,0,14,5,0,56,57,75,54
2011-12-01,PL,22,30,18,0,45,5,8,61,55,79,52
2012-01-01,PL,25,34,17,0,34,8,12,53,56,59,54
2012-02-01,PL,20,32,19,0,45,6,12,54,58,64,54
2012-03-01,PL,23,31,16,0,32,8,6,50,52,62,48
2012-04-01,PL,21,32,23,0,32,5,7,49,52,59,47
2012-05-01,PL,24,37,27,0,34,5,7,47,50,54,48
2012-06-01,PL,29,41,24,0,33,10,11,45,52,55,56
2012-07-01,PL,39,42,28,0,28,9,15,47,50,54,49
2012-08-01,PL,28,31,24,0,40,4,6,51,49,58,46
2012-09-01,PL,22,30,18,0,31,3,10,54,53,60,51
2012-10-01,PL,21,28,17,0,30,0,9,55,52,64,49
2012-11-01,PL,18,26,14,0,34,2,5,56,54,70,46
2012-12-01,PL,18,24,11,0,18,2,6,62,54,74,49
2013-01-01,PL,18,32,17,0,28,5,7,54,57,61,67
2013-02-01,PL,15,29,18,0,22,3,7,57,60,59,60
2013-03-01,PL,23,28,15,0,33,7,10,58,50,67,53
2013-04-01,PL,27,32,19,0,29,6,11,48,53,61,53
2013-05-01,PL,22,30,16,0,26,4,10,49,52,57,55
2013-06-01,PL,26,34,21,0,30,6,13,48,52,52,60
2013-07-01,PL,27,36,22,0,44,8,9,50,52,57,53
2013-08-01,PL,29,33,20,0,36,4,6,52,53,63,59
2013-09-01,PL,27,31,20,0,23,5,8,59,52,68,65
2013-10-01,PL,25,30,20,0,41,0,7,59,57,70,59
2013-11-01,PL,22,27,14,0,29,4,7,59,54,73,59
2013-12-01,PL,19,23,12,0,24,2,6,63,52,77,56
2014-01-01,PL,15,29,15,0,35,3,7,57,56,66,66
2014-02-01,PL,17,29,17,0,22,1,4,58,56,66,63
2014-03-01,PL,21,30,17,0,24,5,13,53,54,67,60
2014-04-01,PL,23,30,17,0,33,5,8,57,52,66,61
2014-05-01,PL,28,34,19,0,53,3,12,55,54,65,62
2014-06-01,PL,26,33,21,0,81,7,10,51,55,66,66
2014-07-01,PL,28,38,24,0,87,8,9,52,53,65,53
2014-08-01,PL,25,33,20,0,67,6,9,59,52,63,57
2014-09-01,PL,29,33,21,0,48,0,11,59,52,71,56
2014-10-01,PL,22,29,19,0,59,2,5,60,54,73,60
2014-11-01,PL,18,24,16,0,48,2,7,61,55,77,66
2014-12-01,PL,18,26,15,0,56,3,9,71,54,83,58
2015-01-01,PL,19,32,17,0,48,4,7,61,59,65,65
2015-02-01,PL,17,29,17,0,53,3,9,64,59,66,58
2015-03-01,PL,20,32,20,0,43,0,14,60,56,71,61
2015-04-01,PL,20,31,18,0,63,4,9,60,54,63,57
2015-05-01,PL,19,32,19,0,37,3,11,54,57,66,61
2015-06-01,PL,24,36,22,0,43,7,8,54,58,60,61
2015-07-01,PL,28,37,22,0,41,9,11,57,57,65,59
2015-08-01,PL,33,38,21,0,42,10,6,57,56,61,57
2015-09-01,PL,26,36,18,0,38,5,11,57,55,63,56
2015-10-01,PL,24,33,22,0,37,3,7,63,59,66,60
2015-11-01,PL,22,30,16,0,56,2,8,66,60,73,62
2015-12-01,PL,17,27,14,0,39,2,7,76,62,68,59
2016-01-01,PL,18,35,19,0,49,6,9,61,73,54,66
2016-02-01,PL,17,32,19,0,27,3,5,63,65,57,61
2016-03-01,PL,18,32,20,0,20,4,13,64,57,59,60
2016-04-01,PL,21,34,19,0,34,4,10,56,58,54,58
2016-05-01,PL,23,36,21,0,45,6,9,55,61,55,58
2016-06-01,PL,27,46,26,0,51,7,16,53,57,53,63
2016-07-01,PL,34,43,24,0,50,11,9,62,62,54,64
2016-08-01,PL,28,36,21,0,48,8,7,63,63,60,62
2016-09-01,PL,25,33,20,0,47,5,11,60,59,58,57
2016-10-01,PL,25,31,19,0,52,2,6,66,65,64,64
2016-11-01,PL,22,30,15,0,35,4,11,66,64,74,66
2016-12-01,PL,19,27,15,0,36,2,6,78,62,70,63
2017-01-01,PL,19,38,17,11,42,0,9,67,64,60,70
2017-02-01,PL,19,34,17,14,40,0,5,67,69,58,70
2017-03-01,PL,22,36,21,15,49,0,10,60,63,60,67
2017-04-01,PL,23,36,20,13,36,0,10,70,69,59,69
2017-05-01,PL,24,37,21,15,32,0,9,57,66,58,68
2017-06-01,PL,30,42,24,20,47,0,11,59,67,59,76
2017-07-01,PL,33,49,28,18,41,0,8,66,76,59,77
2017-08-01,PL,33,41,27,17,51,0,7,68,73,59,74
2017-09-01,PL,28,38,24,11,60,0,8,72,70,63,69
2017-10-01,PL,24,35,21,11,37,0,9,76,75,65,79
2017-11-01,PL,26,36,21,11,55,0,11,70,71,75,74
2017-12-01,PL,22,32,17,15,26,0,7,84,72,71,74
2018-01-01,PL,22,41,21,13,48,0,9,70,75,59,79
2018-02-01,PL,21,39,22,13,39,0,9,75,78,58,82
2018-03-01,PL,19,38,20,16,44,0,10,74,73,65,76
2018-04-01,PL,21,37,20,16,49,0,9,58,74,59,73
2018-05-01,PL,24,39,19,26,37,0,6,64,75,59,74
2018-06-01,PL,25,52,23,31,51,0,12,65,76,59,84
2018-07-01,PL,35,46,24,20,58,0,11,72,87,59,82
2018-08-01,PL,34,41,20,19,46,0,10,69,83,60,83
2018-09-01,PL,27,41,33,15,45,0,8,70,77,57,79
2018-10-01,PL,26,42,33,16,42,0,5,70,76,62,81
2018-11-01,PL,20,34,16,15,37,0,5,71,75,65,80
2018-12-01,PL,20,32,13,11,22,0,10,86,74,76,77
2019-01-01,PL,20,41,17,15,45,0,8,70,75,57,79
2019-02-01,PL,20,36,16,15,44,0,12,74,83,56,81
2019-03-01,PL,19,37,16,13,34,0,7,71,80,60,74
2019-04-01,PL,23,37,19,13,41,0,10,73,73,68,77
2019-05-01,PL,25,47,36,17,65,0,14,69,78,67,82
2019-06-01,PL,32,44,26,26,56,0,10,65,82,68,81
2019-07-01,PL,32,50,22,19,37,0,11,74,89,64,85
2019-08-01,PL,35,45,21,12,35,0,10,76,95,66,87
2019-09-01,PL,29,41,18,12,54,0,8,75,82,61,74
2019-10-01,PL,26,37,19,11,31,0,9,79,78,68,82
2019-11-01,PL,26,43,17,12,34,0,9,79,86,71,89
2019-12-01,PL,23,36,13,16,41,0,8,96,80,84,86
2020-01-01,PL,32,44,20,17,50,0,11,81,87,62,86
2020-02-01,PL,47,48,40,15,38,0,10,79,90,59,88
2020-03-01,PL,54,73,100,9,49,0,21,78,62,75,72
2020-04-01,PL,28,34,43,6,32,0,5,91,53,100,67
2020-05-01,PL,23,31,26,6,28,0,7,83,64,77,82
2020-06-01,PL,32,41,32,10,58,0,13,75,78,71,81
2020-07-01,PL,45,54,54,14,81,0,11,78,93,67,90
2020-08-01,PL,55,66,68,9,100,0,13,78,92,72,91
2020-09-01,PL,39,48,49,11,55,0,18,77,79,61,79
2020-10-01,PL,36,48,61,13,62,0,9,84,72,68,80
2020-11-01,PL,14,27,36,7,38,0,7,85,64,85,84
2020-12-01,PL,18,26,9,4,16,0,8,97,63,86,82
2021-01-01,PL,14,22,9,8,27,0,6,81,65,67,86
2021-02-01,PL,14,21,9,2,34,0,10,83,72,63,87
2021-03-01,PL,16,25,10,9,43,0,8,83,63,73,78
2021-04-01,PL,16,22,9,10,30,0,10,87,67,78,90
2021-05-01,PL,19,30,12,9,36,0,12,72,80,68,91
2021-06-01,PL,29,45,13,16,38,0,11,69,82,65,88
2021-07-01,PL,33,41,18,10,40,0,20,79,96,65,96
2021-08-01,PL,30,38,16,12,51,0,16,80,100,73,96
2021-09-01,PL,21,35,16,12,40,0,14,72,79,61,71
2021-10-01,PL,24,34,13,9,45,0,11,74,75,66,77
2021-11-01,PL,25,39,13,12,37,0,17,72,72,70,80
2021-12-01,PL,26,37,12,9,40,0,13,78,62,70,70
2022-01-01,PL,20,37,12,10,48,0,17,86,87,71,99
2022-02-01,PL,23,57,16,17,56,0,34,84,91,71,94
2022-03-01,PL,28,54,20,19,80,0,41,78,80,63,84
2022-04-01,PL,27,36,15,11,55,0,15,88,82,74,89
2022-05-01,PL,26,37,15,14,45,0,15,73,83,68,85
2022-06-01,PL,30,44,17,17,56,0,12,75,84,66,93
2022-07-01,PL,32,42,18,15,41,0,10,85,93,64,100
2022-08-01,PL,32,41,17,15,55,0,11,82,91,69,93
2022-09-01,PL,25,33,17,10,64,0,8,79,76,54,79
2022-10-01,PL,51,71,13,8,43,0,9,90,83,59,87
2022-11-01,PL,26,64,21,9,47,0,7,83,80,63,94
2022-12-01,PL,25,40,15,11,51,0,8,100,77,73,91
2023-01-01,PL,25,40,13,14,40,0,11,87,85,56,95
2023-02-01,PL,22,39,15,12,42,0,11,94,90,52,88
2023-03-01,PL,23,34,13,13,35,0,10,82,77,55,82
2023-04-01,PL,26,44,16,11,34,0,11,88,80,63,92
2004-01-01,PT,44,58,32,34,0,48,74,29,22,12,14
2004-02-01,PT,40,56,39,49,0,21,25,28,22,14,13
2004-03-01,PT,53,68,66,62,0,46,72,32,24,15,19
2004-04-01,PT,39,67,57,82,0,34,63,30,24,13,13
2004-05-01,PT,61,76,67,81,0,41,70,34,25,14,22
2004-06-01,PT,61,100,97,100,0,67,97,30,22,8,22
2004-07-01,PT,80,95,100,76,0,100,100,29,31,17,20
2004-08-01,PT,88,79,81,64,0,43,77,26,22,13,11
2004-09-01,PT,50,49,40,46,0,9,33,31,25,17,15
2004-10-01,PT,50,43,48,35,0,11,17,34,34,18,37
2004-11-01,PT,42,44,41,26,0,11,30,38,33,18,24
2004-12-01,PT,38,38,31,22,0,16,42,37,33,22,22
2005-01-01,PT,37,56,47,50,0,26,25,33,31,18,26
2005-02-01,PT,53,60,49,61,0,15,24,33,30,20,24
2005-03-01,PT,53,62,56,61,0,24,69,33,26,17,17
2005-04-01,PT,50,64,58,68,0,34,34,42,34,20,27
2005-05-01,PT,46,70,58,60,0,32,59,36,33,20,24
2005-06-01,PT,59,74,63,94,0,53,41,34,26,22,20
2005-07-01,PT,57,82,80,83,0,77,68,38,36,24,23
2005-08-01,PT,68,70,71,68,0,44,35,32,31,21,22
2005-09-01,PT,39,46,41,49,0,14,20,35,31,24,19
2005-10-01,PT,45,42,37,28,0,10,0,35,30,25,21
2005-11-01,PT,39,38,35,25,0,5,29,36,35,25,29
2005-12-01,PT,30,32,28,19,0,7,15,41,38,21,26
2006-01-01,PT,38,54,39,47,0,19,34,47,32,22,27
2006-02-01,PT,34,52,47,50,0,14,38,37,37,17,31
2006-03-01,PT,39,56,47,46,0,19,25,39,35,23,26
2006-04-01,PT,46,61,55,54,0,29,44,40,35,20,29
2006-05-01,PT,44,62,54,59,0,35,29,43,41,22,24
2006-06-01,PT,44,68,64,60,0,39,48,38,37,23,28
2006-07-01,PT,50,82,73,74,0,71,47,38,38,25,26
2006-08-01,PT,63,68,63,52,0,35,26,35,33,23,22
2006-09-01,PT,35,48,40,34,0,10,22,42,38,28,28
2006-10-01,PT,33,42,37,30,0,12,17,45,39,25,31
2006-11-01,PT,30,35,32,21,0,12,22,44,39,30,30
2006-12-01,PT,33,33,31,26,0,8,12,45,40,26,29
2007-01-01,PT,45,56,36,44,0,16,25,40,39,25,33
2007-02-01,PT,45,55,44,39,0,16,25,43,42,23,28
2007-03-01,PT,43,58,49,48,0,23,17,43,43,23,36
2007-04-01,PT,41,57,44,51,0,20,35,44,42,24,33
2007-05-01,PT,34,55,48,48,0,19,31,46,40,26,34
2007-06-01,PT,43,57,50,62,0,28,39,44,42,25,34
2007-07-01,PT,57,68,72,71,0,49,33,43,41,26,33
2007-08-01,PT,52,59,59,52,0,40,31,42,40,22,28
2007-09-01,PT,31,46,43,33,0,12,17,42,39,27,33
2007-10-01,PT,32,40,32,23,0,5,27,45,41,24,33
2007-11-01,PT,26,32,26,20,0,7,17,44,44,29,38
2007-12-01,PT,25,30,23,17,0,8,17,48,44,28,32
2008-01-01,PT,27,48,39,31,0,15,22,46,43,24,39
2008-02-01,PT,29,45,44,31,0,14,31,46,42,20,33
2008-03-01,PT,28,47,43,42,0,16,25,43,44,21,37
2008-04-01,PT,31,48,45,37,0,19,36,45,44,21,36
2008-05-01,PT,29,52,40,54,0,19,23,45,49,23,43
2008-06-01,PT,31,53,44,51,0,33,41,38,38,21,35
2008-07-01,PT,42,58,58,56,0,41,34,41,42,23,37
2008-08-01,PT,46,54,48,45,0,32,28,39,41,20,34
2008-09-01,PT,29,35,35,29,0,13,18,42,42,23,34
2008-10-01,PT,25,30,24,18,0,6,15,45,39,24,30
2008-11-01,PT,25,28,21,13,0,6,13,44,42,22,37
2008-12-01,PT,24,26,20,14,0,7,9,47,44,26,36
2009-01-01,PT,30,42,28,24,0,12,14,45,43,24,40
2009-02-01,PT,34,38,31,27,0,11,9,43,42,19,35
2009-03-01,PT,40,45,37,39,0,17,25,46,41,21,39
2009-04-01,PT,41,47,36,44,0,21,25,44,41,22,36
2009-05-01,PT,46,50,35,47,0,18,22,45,43,21,33
2009-06-01,PT,49,61,46,59,0,30,34,40,36,21,32
2009-07-01,PT,52,73,54,79,0,35,32,40,41,23,31
2009-08-01,PT,68,66,51,53,0,30,35,38,39,22,31
2009-09-01,PT,46,44,34,36,0,10,15,40,41,23,34
2009-10-01,PT,41,37,27,23,0,8,15,42,43,25,29
2009-11-01,PT,43,36,25,24,0,6,13,44,40,28,30
2009-12-01,PT,41,34,23,16,0,8,14,46,45,25,32
2010-01-01,PT,51,55,32,34,0,13,19,40,42,22,31
2010-02-01,PT,49,57,32,35,0,14,26,40,57,20,32
2010-03-01,PT,54,53,39,41,0,15,23,42,42,20,34
2010-04-01,PT,58,59,35,40,0,18,25,40,38,21,30
2010-05-01,PT,57,58,36,43,0,18,25,38,39,18,26
2010-06-01,PT,60,61,39,51,0,27,29,34,37,18,30
2010-07-01,PT,66,0,49,59,70,40,32,32,35,18,26
2010-08-01,PT,66,0,42,47,63,29,27,30,33,16,26
2010-09-01,PT,49,0,29,29,46,9,19,32,34,16,26
2010-10-01,PT,36,0,22,19,37,8,17,33,33,17,24
2010-11-01,PT,33,0,17,14,24,6,14,32,32,19,24
2010-12-01,PT,31,0,15,15,28,5,11,35,32,16,22
2011-01-01,PT,37,0,26,24,52,13,23,49,42,25,40
2011-02-01,PT,36,0,23,24,54,12,19,48,44,25,35
2011-03-01,PT,34,0,26,31,47,11,19,51,45,24,45
2011-04-01,PT,37,0,27,30,49,15,18,48,44,22,37
2011-05-01,PT,37,0,29,36,51,13,19,49,41,24,42
2011-06-01,PT,46,0,32,40,55,20,27,60,41,25,39
2011-07-01,PT,54,0,42,41,61,30,28,54,45,25,40
2011-08-01,PT,61,0,36,29,60,24,27,49,42,26,38
2011-09-01,PT,37,0,21,23,30,8,18,52,52,26,49
2011-10-01,PT,32,0,17,16,40,6,18,55,51,25,50
2011-11-01,PT,26,0,13,13,29,6,12,54,47,26,42
2011-12-01,PT,21,0,15,11,29,5,11,62,46,28,37
2012-01-01,PT,28,0,22,21,50,8,20,53,44,25,42
2012-02-01,PT,28,0,20,20,48,10,17,54,49,22,49
2012-03-01,PT,27,0,21,24,44,10,19,58,61,23,76
2012-04-01,PT,28,0,22,23,50,9,19,56,51,25,50
2012-05-01,PT,34,0,25,30,44,11,23,55,46,39,41
2012-06-01,PT,38,0,30,31,56,33,28,54,44,25,45
2012-07-01,PT,51,0,35,38,53,25,29,52,45,25,41
2012-08-01,PT,53,0,30,30,51,17,24,49,48,24,44
2012-09-01,PT,36,0,20,20,35,6,17,54,51,28,44
2012-10-01,PT,30,0,17,13,30,6,15,57,47,29,41
2012-11-01,PT,27,0,13,10,30,4,9,60,45,31,42
2012-12-01,PT,23,0,12,10,23,5,10,62,47,31,41
2013-01-01,PT,25,0,20,22,41,10,19,54,47,27,47
2013-02-01,PT,25,0,19,20,40,8,18,54,49,26,42
2013-03-01,PT,29,0,22,25,43,9,19,57,47,29,40
2013-04-01,PT,30,0,25,25,46,10,19,51,44,33,39
2013-05-01,PT,35,0,25,30,53,11,25,52,50,35,42
2013-06-01,PT,36,0,28,36,54,16,29,52,45,33,42
2013-07-01,PT,46,0,31,37,58,19,26,53,51,37,40
2013-08-01,PT,53,0,31,29,49,15,25,53,49,35,39
2013-09-01,PT,35,0,19,22,47,7,18,50,44,42,37
2013-10-01,PT,30,0,15,17,39,4,13,58,48,48,38
2013-11-01,PT,26,0,14,11,37,5,13,58,46,49,39
2013-12-01,PT,24,0,13,10,33,6,12,62,48,52,40
2014-01-01,PT,28,0,22,23,51,9,21,56,48,44,43
2014-02-01,PT,26,0,19,19,47,7,18,58,48,42,41
2014-03-01,PT,31,0,20,24,50,8,20,53,45,43,39
2014-04-01,PT,34,0,23,25,53,10,22,56,44,43,38
2014-05-01,PT,37,0,26,26,60,12,25,54,47,45,37
2014-06-01,PT,38,0,30,31,70,32,30,52,44,46,40
2014-07-01,PT,51,0,34,36,63,19,32,55,50,46,40
2014-08-01,PT,59,0,31,28,57,18,30,50,47,47,37
2014-09-01,PT,37,0,22,22,43,7,24,51,48,51,39
2014-10-01,PT,32,0,17,14,36,7,17,54,46,49,37
2014-11-01,PT,27,0,14,10,41,6,14,56,43,54,38
2014-12-01,PT,24,0,15,11,34,5,12,62,47,53,38
2015-01-01,PT,28,0,20,19,51,10,23,54,42,48,38
2015-02-01,PT,31,0,22,22,55,9,23,52,47,54,40
2015-03-01,PT,32,0,23,24,55,11,24,50,46,51,45
2015-04-01,PT,38,0,23,25,61,11,27,51,43,49,36
2015-05-01,PT,39,0,25,28,55,13,24,50,42,48,37
2015-06-01,PT,47,0,31,29,67,17,33,47,41,53,36
2015-07-01,PT,58,0,34,29,77,22,39,50,48,54,44
2015-08-01,PT,65,0,32,27,66,20,30,51,47,51,39
2015-09-01,PT,45,0,22,19,42,10,21,50,43,51,39
2015-10-01,PT,35,0,18,14,41,7,19,54,45,54,42
2015-11-01,PT,31,0,14,11,36,6,16,50,42,56,40
2015-12-01,PT,28,0,14,10,39,7,15,58,48,55,43
2016-01-01,PT,31,0,25,21,70,12,25,57,48,51,47
2016-02-01,PT,33,0,25,19,64,12,23,59,50,52,45
2016-03-01,PT,39,0,24,21,60,12,27,60,50,52,51
2016-04-01,PT,38,0,24,24,70,13,25,56,48,52,48
2016-05-01,PT,41,0,28,27,65,14,32,56,51,51,44
2016-06-01,PT,50,0,33,31,79,19,37,53,49,51,51
2016-07-01,PT,66,0,45,32,98,44,42,54,50,51,56
2016-08-01,PT,72,0,35,28,64,21,30,55,56,55,50
2016-09-01,PT,50,0,22,20,58,10,24,55,53,48,54
2016-10-01,PT,45,0,21,16,49,7,17,56,52,51,55
2016-11-01,PT,34,0,15,14,45,7,16,57,50,50,50
2016-12-01,PT,32,0,15,12,41,6,18,63,53,56,51
2017-01-01,PT,35,48,0,22,68,12,25,57,51,51,52
2017-02-01,PT,35,43,0,23,73,13,26,56,55,51,54
2017-03-01,PT,41,49,0,25,68,12,24,55,54,48,52
2017-04-01,PT,50,52,0,27,71,16,27,59,58,54,54
2017-05-01,PT,49,57,0,28,69,15,25,55,53,49,52
2017-06-01,PT,59,62,0,33,85,20,32,52,55,48,51
2017-07-01,PT,66,67,0,33,86,24,35,58,61,47,54
2017-08-01,PT,82,64,0,31,77,21,29,59,64,50,55
2017-09-01,PT,62,53,0,25,59,12,22,56,62,51,58
2017-10-01,PT,55,51,0,19,64,11,25,58,60,54,60
2017-11-01,PT,42,36,0,15,59,9,18,60,60,54,58
2017-12-01,PT,37,35,0,16,52,8,17,71,65,57,68
2018-01-01,PT,40,55,0,25,75,15,28,58,58,54,58
2018-02-01,PT,44,49,0,25,85,12,25,61,62,48,67
2018-03-01,PT,47,54,0,27,73,15,28,64,63,54,66
2018-04-01,PT,51,56,0,31,80,16,25,63,64,50,60
2018-05-01,PT,56,57,0,30,92,18,28,61,63,51,64
2018-06-01,PT,62,84,0,35,100,19,32,62,68,50,66
2018-07-01,PT,77,66,0,35,84,26,35,63,75,52,67
2018-08-01,PT,100,65,0,28,85,23,32,64,81,53,70
2018-09-01,PT,64,52,0,23,67,12,24,61,73,53,67
2018-10-01,PT,55,42,0,19,66,11,18,63,71,51,68
2018-11-01,PT,43,36,0,16,49,7,16,67,66,57,65
2018-12-01,PT,41,34,0,16,42,7,16,72,71,54,71
2019-01-01,PT,42,50,0,23,64,13,23,60,63,51,67
2019-02-01,PT,45,54,0,25,67,13,23,61,66,50,62
2019-03-01,PT,49,50,0,26,71,15,31,63,69,50,70
2019-04-01,PT,55,53,0,29,67,17,27,68,73,54,72
2019-05-01,PT,55,56,0,28,74,18,29,60,69,55,65
2019-06-01,PT,60,61,0,33,84,21,28,67,81,55,85
2019-07-01,PT,70,68,0,33,84,25,32,70,82,60,81
2019-08-01,PT,93,65,0,30,73,24,28,71,93,63,88
2019-09-01,PT,65,54,0,23,60,14,26,66,74,57,79
2019-10-01,PT,50,46,0,19,54,10,22,67,75,57,82
2019-11-01,PT,45,39,0,18,53,9,18,71,78,63,82
2019-12-01,PT,42,40,0,18,47,9,20,79,81,63,90
2020-01-01,PT,44,53,0,23,74,16,25,67,74,55,81
2020-02-01,PT,45,52,0,24,68,15,28,68,77,52,80
2020-03-01,PT,47,40,0,13,52,8,28,78,50,95,70
2020-04-01,PT,27,20,0,7,43,4,8,100,46,92,78
2020-05-01,PT,36,26,0,9,57,8,11,84,56,88,90
2020-06-01,PT,44,39,0,17,71,13,19,76,62,76,84
2020-07-01,PT,61,41,0,17,69,15,26,73,72,76,90
2020-08-01,PT,78,47,0,18,63,16,27,77,82,75,93
2020-09-01,PT,51,35,0,15,60,11,20,70,70,71,83
2020-10-01,PT,40,28,0,11,54,7,15,77,69,76,85
2020-11-01,PT,33,28,0,8,47,5,11,74,59,86,89
2020-12-01,PT,29,20,0,8,45,5,9,95,65,100,91
2021-01-01,PT,32,23,0,8,57,6,10,79,59,82,99
2021-02-01,PT,30,21,0,7,47,7,9,81,52,88,86
2021-03-01,PT,34,24,0,9,56,7,11,80,52,85,82
2021-04-01,PT,36,28,0,11,62,9,14,75,66,90,94
2021-05-01,PT,46,52,0,21,64,14,39,72,77,81,90
2021-06-01,PT,59,61,0,27,85,69,42,74,79,75,93
2021-07-01,PT,62,52,0,20,61,16,43,71,88,80,98
2021-08-01,PT,81,55,0,23,64,18,44,79,99,77,100
2021-09-01,PT,51,45,0,22,73,11,34,67,83,64,81
2021-10-01,PT,52,43,0,17,63,9,29,71,79,65,80
2021-11-01,PT,46,38,0,14,62,7,23,72,78,66,82
2021-12-01,PT,42,31,0,12,50,7,22,81,70,75,85
2022-01-01,PT,49,48,0,19,75,12,30,68,75,60,90
2022-02-01,PT,51,55,0,25,73,14,35,75,81,63,86
2022-03-01,PT,62,66,0,27,84,14,34,75,79,71,79
2022-04-01,PT,60,61,0,29,77,18,39,75,84,72,84
2022-05-01,PT,62,60,0,29,80,18,34,68,79,66,80
2022-06-01,PT,67,62,0,28,85,19,30,72,82,70,89
2022-07-01,PT,80,67,0,26,85,20,28,77,94,74,91
2022-08-01,PT,96,64,0,22,85,20,30,81,100,73,94
2022-09-01,PT,63,49,0,18,64,12,22,72,86,64,82
2022-10-01,PT,54,43,0,16,68,9,19,75,81,70,84
2022-11-01,PT,46,41,0,14,65,9,16,74,80,75,90
2022-12-01,PT,55,93,0,16,81,9,38,89,87,80,93
2023-01-01,PT,51,54,0,20,73,13,23,73,78,62,85
2023-02-01,PT,54,50,0,21,65,13,24,74,82,63,83
2023-03-01,PT,55,54,0,21,69,12,24,72,79,62,78
2023-04-01,PT,60,55,0,22,73,17,24,77,85,71,83
2004-01-01,RO,81,71,100,0,0,62,0,22,21,19,31
2004-02-01,RO,100,65,83,0,0,0,0,20,25,15,16
