time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2007-04-01,PT,41,44,12,0,0,0,0,41,42,24,32
2007-05-01,PT,35,36,0,0,0,22,0,42,41,26,34
2007-06-01,PT,43,47,14,18,0,0,0,43,42,26,32
2007-07-01,PT,57,34,0,19,0,0,0,41,42,26,33
2007-08-01,PT,53,39,12,50,0,0,0,42,40,23,28
2007-09-01,PT,31,30,10,21,0,0,0,41,40,27,32
2007-10-01,PT,32,25,0,15,0,0,27,45,43,25,34
2007-11-01,PT,26,21,0,0,0,0,8,44,45,30,37
2007-12-01,PT,26,32,0,0,56,21,0,46,45,28,32
2008-01-01,PT,27,41,8,23,60,0,15,44,44,25,39
2008-02-01,PT,29,36,11,20,0,0,0,43,42,21,32
2008-03-01,PT,29,44,0,0,0,38,11,43,45,21,38
2008-04-01,PT,32,45,19,50,0,33,11,45,44,22,36
2008-05-01,PT,29,39,7,0,0,0,0,45,50,23,42
2008-06-01,PT,32,52,10,0,46,0,0,38,38,21,34
2008-07-01,PT,43,60,0,28,59,0,0,42,43,23,36
2008-08-01,PT,48,33,0,0,37,0,0,38,42,21,32
2008-09-01,PT,29,34,8,0,37,22,0,42,43,23,32
2008-10-01,PT,26,25,6,0,0,0,9,43,40,24,30
2008-11-01,PT,26,29,0,0,0,0,0,43,44,22,36
2008-12-01,PT,24,26,0,0,0,0,0,45,44,26,34
2009-01-01,PT,29,37,5,0,0,0,10,43,43,24,39
2009-02-01,PT,34,33,0,0,47,0,0,42,43,19,35
2009-03-01,PT,41,39,11,28,0,12,0,43,41,22,39
2009-04-01,PT,43,43,0,0,0,0,0,43,42,22,36
2009-05-01,PT,46,49,0,0,0,22,9,42,44,21,33
2009-06-01,PT,50,42,16,35,22,0,0,40,37,22,31
2009-07-01,PT,53,56,0,41,27,0,0,39,41,23,31
2009-08-01,PT,69,42,13,13,0,14,12,37,39,22,30
2009-09-01,PT,46,46,0,29,0,0,0,39,42,23,33
2009-10-01,PT,42,54,11,0,0,0,0,42,43,25,29
2009-11-01,PT,43,31,0,0,0,0,0,42,41,28,30
2009-12-01,PT,41,37,8,12,37,0,8,46,46,25,31
2010-01-01,PT,50,55,0,17,0,18,7,41,40,22,30
2010-02-01,PT,50,59,5,17,64,17,0,40,42,21,31
2010-03-01,PT,54,56,0,53,0,0,11,40,41,20,34
2010-04-01,PT,59,63,0,58,0,0,8,40,42,21,30
2010-05-01,PT,58,61,9,15,23,0,0,37,37,19,26
2010-06-01,PT,61,49,8,0,0,0,0,32,37,18,28
2010-07-01,PT,66,68,6,27,0,14,13,32,36,18,26
2010-08-01,PT,66,36,10,0,51,13,11,29,34,16,26
2010-09-01,PT,50,46,12,47,0,0,0,32,37,17,26
2010-10-01,PT,37,40,0,0,0,25,0,33,32,17,24
2010-11-01,PT,33,29,0,0,0,0,0,33,36,19,23
2010-12-01,PT,30,35,0,0,0,0,0,34,32,16,22
2011-01-01,PT,37,47,16,0,34,0,10,49,51,25,39
2011-02-01,PT,37,45,0,0,0,11,0,51,44,25,36
2011-03-01,PT,34,34,5,27,12,0,8,49,46,25,44
2011-04-01,PT,37,40,10,0,0,0,6,47,44,23,36
2011-05-01,PT,38,43,12,0,30,0,0,47,44,25,41
2011-06-01,PT,47,45,4,26,0,0,0,58,42,25,38
2011-07-01,PT,54,55,5,27,44,12,0,54,45,25,39
2011-08-01,PT,62,45,4,0,0,18,5,48,44,26,38
2011-09-01,PT,37,33,10,8,0,0,0,52,54,27,47
2011-10-01,PT,32,38,0,12,0,19,6,55,53,25,49
2011-11-01,PT,26,26,4,0,0,0,0,52,46,27,41
2011-12-01,PT,22,27,6,14,17,0,0,59,50,28,36
2012-01-01,PT,28,39,4,20,14,8,10,52,48,26,42
2012-02-01,PT,28,35,5,22,0,8,8,54,52,22,48
2012-03-01,PT,27,43,4,9,0,0,8,55,61,23,76
2012-04-01,PT,28,40,7,38,0,10,0,56,53,26,49
2012-05-01,PT,34,55,11,26,0,0,6,54,49,37,41
2012-06-01,PT,39,49,14,17,17,8,0,51,42,26,45
2012-07-01,PT,51,60,15,17,0,16,6,50,44,25,40
2012-08-01,PT,53,46,10,9,0,0,0,50,50,26,43
2012-09-01,PT,36,41,6,9,21,0,5,51,55,28,43
2012-10-01,PT,30,33,0,8,12,0,6,56,48,28,40
2012-11-01,PT,27,23,3,5,11,0,0,58,47,30,40
2012-12-01,PT,23,28,4,0,0,27,0,62,48,32,40
2013-01-01,PT,25,32,13,15,0,0,0,53,46,28,45
2013-02-01,PT,25,36,7,11,0,0,0,54,50,28,41
2013-03-01,PT,30,39,8,5,0,0,0,56,47,29,38
2013-04-01,PT,30,44,8,19,0,0,0,49,45,31,38
2013-05-01,PT,35,49,7,18,12,13,4,53,50,34,41
2013-06-01,PT,37,52,14,35,0,7,4,49,47,34,41
2013-07-01,PT,47,62,10,29,0,6,0,50,50,38,39
2013-08-01,PT,56,53,8,0,0,0,5,48,49,35,39
2013-09-01,PT,35,40,7,15,20,27,0,49,46,44,36
2013-10-01,PT,29,41,16,13,0,0,4,54,47,47,37
2013-11-01,PT,27,32,3,11,55,7,5,53,45,48,37
2013-12-01,PT,25,35,10,17,29,0,0,61,49,52,39
2014-01-01,PT,28,42,9,11,0,5,5,56,48,46,45
2014-02-01,PT,26,40,2,14,16,8,8,57,51,45,40
2014-03-01,PT,32,48,6,14,17,0,0,55,45,41,40
2014-04-01,PT,35,55,5,11,46,9,8,57,45,44,37
2014-05-01,PT,37,55,6,17,18,0,7,52,47,46,36
2014-06-01,PT,38,54,7,43,0,0,0,49,43,46,39
2014-07-01,PT,48,72,15,30,0,14,0,55,50,48,40
2014-08-01,PT,59,48,4,0,0,11,5,50,48,47,37
2014-09-01,PT,37,53,13,41,9,0,0,53,48,50,38
2014-10-01,PT,32,36,5,18,15,7,3,51,47,49,35
2014-11-01,PT,27,38,8,10,0,0,0,53,47,55,37
2014-12-01,PT,24,34,13,0,24,0,0,60,49,52,37
2015-01-01,PT,29,53,7,13,0,9,3,52,45,51,43
2015-02-01,PT,31,45,3,17,17,13,10,52,49,52,40
2015-03-01,PT,32,49,7,11,0,8,0,50,47,52,49
2015-04-01,PT,38,57,5,18,0,0,4,48,43,52,35
2015-05-01,PT,40,59,4,19,18,0,3,45,44,46,36
2015-06-01,PT,48,64,7,14,12,0,13,46,41,54,36
2015-07-01,PT,65,64,11,29,36,6,3,50,47,59,39
2015-08-01,PT,63,58,9,45,18,6,0,48,49,50,38
2015-09-01,PT,45,52,7,7,12,0,3,50,44,57,38
2015-10-01,PT,35,42,7,0,0,5,0,53,46,55,40
2015-11-01,PT,31,35,5,19,11,13,0,50,42,57,40
2015-12-01,PT,28,34,8,7,0,8,0,56,48,55,41
2016-01-01,PT,31,57,11,36,9,7,4,59,48,52,45
2016-02-01,PT,34,56,11,5,14,8,0,57,50,51,47
2016-03-01,PT,40,56,16,13,15,15,3,58,52,53,46
2016-04-01,PT,38,50,7,42,35,5,0,54,49,53,47
2016-05-01,PT,43,60,15,15,35,5,0,55,52,52,48
2016-06-01,PT,53,70,7,24,14,21,8,51,50,51,49
2016-07-01,PT,67,100,13,25,0,38,0,51,51,51,50
2016-08-01,PT,77,59,16,5,22,0,4,54,53,55,50
2016-09-01,PT,55,53,8,9,22,9,10,52,52,49,49
2016-10-01,PT,46,54,3,29,15,10,6,56,53,52,51
2016-11-01,PT,35,47,9,11,14,0,4,57,52,55,50
2016-12-01,PT,32,36,5,7,11,0,7,62,56,57,51
2017-01-01,PT,35,53,12,0,15,8,2,55,52,50,48
2017-02-01,PT,35,61,11,11,16,0,0,56,56,53,53
2017-03-01,PT,42,56,9,14,24,0,4,55,54,50,54
2017-04-01,PT,49,66,9,23,8,7,0,56,58,48,53
2017-05-01,PT,49,66,14,21,15,15,0,56,57,51,52
2017-06-01,PT,59,72,10,22,12,13,3,51,56,48,50
2017-07-01,PT,74,88,12,14,10,0,0,55,63,49,54
2017-08-01,PT,75,65,10,31,22,26,3,59,66,54,54
2017-09-01,PT,65,63,17,10,10,14,3,53,63,52,56
2017-10-01,PT,59,85,9,21,16,12,0,59,61,54,55
2017-11-01,PT,42,41,7,17,26,0,0,58,59,56,58
2017-12-01,PT,37,43,6,17,0,9,0,70,65,58,64
2018-01-01,PT,41,70,16,28,9,16,7,58,56,53,59
2018-02-01,PT,45,70,13,19,31,15,0,59,63,50,62
2018-03-01,PT,45,91,7,17,23,7,0,64,65,54,61
2018-04-01,PT,52,76,15,12,29,9,0,59,64,51,59
2018-05-01,PT,53,75,12,17,11,15,3,57,65,50,62
2018-06-01,PT,62,87,13,25,17,7,4,59,68,51,66
2018-07-01,PT,74,83,17,10,0,21,0,63,74,54,64
2018-08-01,PT,100,65,10,24,0,12,6,63,79,57,68
2018-09-01,PT,64,62,16,10,23,0,0,61,75,53,63
2018-10-01,PT,51,50,9,13,15,9,4,62,69,52,66
2018-11-01,PT,43,45,8,15,6,10,0,67,68,56,65
2018-12-01,PT,41,41,7,9,0,8,7,69,74,56,73
2019-01-01,PT,43,55,10,18,11,13,6,59,65,50,67
2019-02-01,PT,46,59,11,13,16,15,4,60,66,50,66
2019-03-01,PT,47,55,6,18,0,6,7,61,70,52,67
2019-04-01,PT,58,58,6,19,36,10,4,64,73,55,70
2019-05-01,PT,53,61,10,20,0,9,0,60,71,56,66
2019-06-01,PT,64,71,11,30,15,15,4,66,80,54,78
2019-07-01,PT,68,73,18,19,0,26,5,68,83,59,80
2019-08-01,PT,95,64,16,20,36,7,3,71,94,63,85
2019-09-01,PT,64,58,10,11,17,15,8,65,80,59,75
2019-10-01,PT,51,52,7,6,0,9,6,66,78,59,74
2019-11-01,PT,44,46,10,0,24,0,0,69,79,63,82
2019-12-01,PT,46,44,4,7,0,0,2,78,82,65,87
2020-01-01,PT,43,63,10,16,0,6,4,67,76,52,79
2020-02-01,PT,47,58,10,0,11,7,0,65,77,52,87
2020-03-01,PT,46,41,6,0,14,6,0,75,51,95,70
2020-04-01,PT,27,29,2,8,0,0,0,100,47,92,78
2020-05-01,PT,42,48,5,5,16,11,4,82,59,91,88
2020-06-01,PT,44,63,7,25,0,4,3,73,68,79,80
2020-07-01,PT,60,62,6,21,17,0,4,71,74,77,87
2020-08-01,PT,75,57,10,16,0,16,4,75,86,77,86
2020-09-01,PT,51,53,7,12,23,0,0,69,71,72,80
2020-10-01,PT,42,26,7,0,24,4,0,75,68,79,84
2020-11-01,PT,34,35,4,0,23,9,4,74,60,90,88
2020-12-01,PT,29,33,3,10,19,18,0,90,67,100,87
2021-01-01,PT,32,36,6,0,22,0,0,78,59,85,100
2021-02-01,PT,30,28,0,13,19,17,3,82,53,89,86
2021-03-01,PT,33,46,0,7,37,0,0,76,56,92,83
2021-04-01,PT,39,52,7,18,17,10,3,75,67,93,96
2021-05-01,PT,45,78,8,33,50,17,5,70,78,84,88
2021-06-01,PT,61,88,10,31,30,45,5,72,81,75,90
2021-07-01,PT,63,93,7,31,16,10,4,71,88,83,95
2021-08-01,PT,85,76,10,24,30,11,4,76,100,77,97
2021-09-01,PT,53,59,6,13,15,14,0,68,85,65,80
2021-10-01,PT,53,58,7,15,7,12,0,70,83,60,79
2021-11-01,PT,46,48,0,11,10,20,0,69,79,66,79
2021-12-01,PT,42,46,7,19,0,5,5,80,76,77,89
2022-01-01,PT,46,59,11,18,32,10,0,68,78,63,92
2022-02-01,PT,48,84,9,24,9,9,9,72,80,62,83
2022-03-01,PT,62,94,8,21,19,21,3,72,79,71,78
2022-04-01,PT,62,87,9,24,23,8,12,70,84,74,81
2022-05-01,PT,62,83,15,33,18,25,4,67,77,68,80
2022-06-01,PT,69,94,15,25,26,8,0,71,85,69,87
2022-07-01,PT,83,99,14,26,15,27,0,74,96,74,91
2022-08-01,PT,95,68,14,33,27,13,5,82,99,75,95
2022-09-01,PT,64,63,9,18,0,15,0,73,88,68,83
2004-01-01,RO,86,0,0,0,0,0,0,22,24,19,17
2004-02-01,RO,95,100,0,0,0,92,0,20,25,16,16
2004-03-01,RO,49,48,0,0,0,100,0,23,35,7,20
2004-04-01,RO,58,0,0,0,0,0,0,21,28,14,21
2004-05-01,RO,61,0,0,0,0,0,0,25,28,18,21
2004-06-01,RO,92,0,0,0,0,0,79,22,22,13,12
2004-07-01,RO,84,90,40,0,0,0,0,21,29,19,18
2004-08-01,RO,100,0,0,0,0,0,0,19,23,19,13
2004-09-01,RO,63,0,0,0,0,0,0,21,22,20,9
2004-10-01,RO,51,41,100,0,0,0,0,25,32,17,16
2004-11-01,RO,62,0,36,62,41,0,0,26,35,19,21
2004-12-01,RO,64,0,65,0,0,0,64,25,36,21,17
2005-01-01,RO,44,0,21,0,0,0,0,27,39,21,34
2005-02-01,RO,50,0,0,0,0,0,77,31,45,24,30
2005-03-01,RO,52,0,0,0,0,0,0,31,42,28,39
2005-04-01,RO,57,0,0,0,0,0,79,28,40,27,26
2005-05-01,RO,75,0,0,0,42,26,0,28,42,26,34
2005-06-01,RO,58,0,0,84,0,0,0,28,38,29,26
2005-07-01,RO,78,84,26,0,0,0,0,26,38,24,30
2005-08-01,RO,73,0,52,0,0,0,46,26,38,27,16
2005-09-01,RO,41,0,0,0,0,40,0,28,40,23,32
2005-10-01,RO,51,0,0,31,100,0,100,31,45,28,31
2005-11-01,RO,53,0,23,0,0,0,0,31,50,37,29
2005-12-01,RO,50,0,0,0,0,0,0,30,47,45,28
2006-01-01,RO,39,24,0,0,0,0,0,36,58,39,42
2006-02-01,RO,46,0,0,0,0,36,33,36,57,35,44
2006-03-01,RO,42,23,0,0,0,0,0,38,59,32,41
2006-04-01,RO,41,0,0,0,22,0,0,32,53,32,38
2006-05-01,RO,52,13,24,24,0,14,0,37,56,31,41
2006-06-01,RO,52,45,0,32,0,0,0,35,60,32,42
2006-07-01,RO,66,0,0,0,0,0,42,33,54,38,34
2006-08-01,RO,48,0,12,0,31,0,37,31,50,34,31
2006-09-01,RO,42,37,0,0,0,0,0,36,59,34,34
2006-10-01,RO,37,0,30,0,0,0,0,40,65,34,49
2006-11-01,RO,42,16,0,0,0,0,0,47,64,48,43
2006-12-01,RO,36,0,0,100,0,0,60,43,60,57,36
2007-01-01,RO,40,13,0,15,0,0,0,47,72,48,54
2007-02-01,RO,35,0,0,0,40,0,0,53,73,46,47
2007-03-01,RO,42,0,0,40,0,0,0,48,71,49,46
2007-04-01,RO,40,0,0,0,0,0,0,46,66,47,48
2007-05-01,RO,46,35,0,32,19,0,24,49,62,48,45
2007-06-01,RO,53,0,0,0,0,0,0,45,61,50,42
2007-07-01,RO,51,17,0,0,0,0,0,41,57,46,41
2007-08-01,RO,49,0,0,0,0,0,20,41,57,41,39
2007-09-01,RO,34,18,0,0,0,12,0,43,59,42,37
2007-10-01,RO,40,0,0,12,0,0,0,47,62,44,39
2007-11-01,RO,37,0,17,0,0,0,0,50,72,53,47
2007-12-01,RO,27,18,0,0,0,0,0,46,60,61,36
2008-01-01,RO,31,0,10,0,0,0,0,50,66,41,47
2008-02-01,RO,33,11,0,0,0,0,0,47,66,41,46
2008-03-01,RO,34,9,0,0,0,0,0,45,55,39,39
2008-04-01,RO,34,15,0,16,11,0,0,39,51,43,38
2008-05-01,RO,38,0,0,0,0,10,0,42,56,34,42
2008-06-01,RO,47,13,0,15,0,9,36,38,49,31,38
2008-07-01,RO,51,17,9,0,0,0,0,34,46,29,38
2008-08-01,RO,43,0,0,0,0,0,0,34,47,29,42
2008-09-01,RO,32,0,0,0,0,0,0,37,50,34,35
2008-10-01,RO,35,0,0,0,0,0,0,39,48,35,32
2008-11-01,RO,26,0,0,0,0,0,0,39,50,41,33
2008-12-01,RO,30,0,11,0,0,8,0,37,46,52,27
2009-01-01,RO,26,8,0,0,0,0,13,40,50,36,37
2009-02-01,RO,31,8,0,0,0,0,0,41,51,32,38
2009-03-01,RO,27,8,6,0,22,0,0,40,45,35,32
2009-04-01,RO,40,9,0,0,0,0,0,36,38,37,30
2009-05-01,RO,44,9,0,0,0,0,0,35,40,29,30
2009-06-01,RO,47,13,0,0,0,0,0,34,39,29,25
2009-07-01,RO,54,0,9,12,0,0,13,31,34,28,25
2009-08-01,RO,52,15,0,0,0,0,13,30,32,26,21
2009-09-01,RO,43,0,0,0,0,0,0,35,33,24,25
2009-10-01,RO,49,7,8,0,0,0,0,34,37,27,25
2009-11-01,RO,51,0,8,0,20,0,38,33,37,30,23
2009-12-01,RO,45,0,0,0,0,0,0,32,31,35,20
2010-01-01,RO,48,8,0,0,0,0,31,37,37,25,26
2010-02-01,RO,42,0,0,0,0,9,0,34,39,25,26
2010-03-01,RO,43,5,0,0,0,0,26,33,35,25,23
2010-04-01,RO,44,7,12,0,0,0,0,31,35,22,25
2010-05-01,RO,46,11,0,0,11,0,0,30,34,22,25
2010-06-01,RO,59,37,0,0,0,0,17,31,34,23,24
2010-07-01,RO,59,23,0,0,0,5,0,28,30,20,18
2010-08-01,RO,55,19,0,0,0,0,0,28,30,19,21
2010-09-01,RO,43,0,0,0,7,0,0,30,31,20,20
2010-10-01,RO,35,0,0,0,0,7,0,31,32,23,23
2010-11-01,RO,38,12,6,0,0,0,0,31,35,29,23
2010-12-01,RO,33,6,0,0,0,8,13,32,30,31,20
2011-01-01,RO,28,7,0,0,0,0,0,76,77,54,48
2011-02-01,RO,28,4,0,0,0,0,0,79,71,48,49
2011-03-01,RO,40,0,0,0,0,0,0,71,73,47,46
2011-04-01,RO,28,12,0,0,0,0,11,70,62,48,46
2011-05-01,RO,34,4,0,0,0,7,0,67,66,43,48
2011-06-01,RO,39,14,0,0,7,0,10,66,83,43,54
2011-07-01,RO,43,12,0,0,0,4,0,66,69,42,47
2011-08-01,RO,40,9,0,11,0,0,0,67,62,46,45
2011-09-01,RO,36,17,7,0,0,0,19,70,66,48,50
2011-10-01,RO,29,4,0,0,0,0,0,70,63,63,53
2011-11-01,RO,35,4,0,0,0,0,9,76,75,76,59
2011-12-01,RO,24,4,0,0,0,0,10,81,68,87,55
2012-01-01,RO,25,4,15,0,0,0,0,79,75,67,62
2012-02-01,RO,25,11,0,0,0,0,0,80,82,69,59
2012-03-01,RO,25,14,0,0,0,0,0,73,72,65,61
2012-04-01,RO,25,7,0,0,0,3,0,72,57,57,62
2012-05-01,RO,29,15,0,0,0,0,9,67,68,55,57
2012-06-01,RO,37,7,4,0,0,4,12,66,67,52,59
2012-07-01,RO,45,11,0,0,0,0,0,59,54,48,57
2012-08-01,RO,37,24,0,0,0,0,0,59,58,51,54
2012-09-01,RO,38,12,0,0,0,3,0,66,49,52,56
2012-10-01,RO,48,0,0,0,0,3,0,66,63,56,57
2012-11-01,RO,26,3,0,0,0,0,0,70,58,71,59
2012-12-01,RO,24,16,4,0,0,7,0,75,62,81,62
2013-01-01,RO,26,4,0,0,0,0,0,73,68,57,75
2013-02-01,RO,24,13,0,0,0,6,0,73,67,65,68
2013-03-01,RO,24,14,0,6,0,0,0,69,64,58,68
2013-04-01,RO,25,5,3,0,0,0,0,65,55,60,64
2013-05-01,RO,27,5,0,0,0,0,0,64,58,58,61
2013-06-01,RO,34,3,0,0,4,0,0,64,63,63,70
2013-07-01,RO,37,8,0,0,0,0,0,62,59,56,68
2013-08-01,RO,37,10,4,0,0,0,9,64,56,56,69
2013-09-01,RO,57,13,0,7,0,0,0,69,60,54,66
2013-10-01,RO,43,5,0,0,6,0,0,71,64,60,66
2013-11-01,RO,87,10,0,0,4,0,0,71,67,76,69
2013-12-01,RO,22,15,4,0,4,0,0,81,64,86,75
2014-01-01,RO,25,8,0,0,0,0,5,78,69,67,78
2014-02-01,RO,24,0,0,0,0,0,0,80,64,66,71
2014-03-01,RO,27,7,8,0,0,0,0,68,62,57,71
2014-04-01,RO,24,7,0,0,0,0,0,72,64,62,73
2014-05-01,RO,27,3,7,0,0,0,11,71,69,59,77
2014-06-01,RO,33,0,7,0,0,0,0,70,68,58,79
2014-07-01,RO,38,3,0,0,5,4,0,67,69,57,83
2014-08-01,RO,36,9,0,0,0,0,0,67,67,54,85
2014-09-01,RO,51,14,0,24,9,0,0,70,69,58,74
2014-10-01,RO,29,9,0,0,0,0,0,78,66,65,74
2014-11-01,RO,28,8,0,0,10,0,0,77,71,75,79
2014-12-01,RO,23,4,0,0,0,0,0,86,73,85,79
2015-01-01,RO,24,4,0,0,0,0,0,80,83,69,82
2015-02-01,RO,21,9,0,0,0,4,0,85,89,66,83
2015-03-01,RO,25,4,7,4,10,0,0,83,83,67,74
2015-04-01,RO,22,0,0,0,0,0,0,77,75,62,74
2015-05-01,RO,25,7,0,0,6,0,0,78,86,59,79
2015-06-01,RO,32,6,8,0,0,0,0,79,85,65,75
2015-07-01,RO,39,6,0,0,0,0,0,69,70,58,82
2015-08-01,RO,36,7,0,0,5,0,0,72,70,50,74
2015-09-01,RO,48,15,3,0,0,0,0,74,64,57,69
2015-10-01,RO,30,11,0,0,0,0,0,79,74,65,69
2015-11-01,RO,28,6,0,0,0,0,0,77,75,75,78
2015-12-01,RO,26,6,0,8,0,3,0,85,77,83,100
2016-01-01,RO,27,8,5,0,0,0,0,84,82,62,86
2016-02-01,RO,26,5,0,0,5,0,0,81,80,50,83
2016-03-01,RO,26,5,0,6,0,0,5,77,77,54,81
2016-04-01,RO,26,10,0,14,0,0,0,73,69,56,80
2016-05-01,RO,27,13,0,0,6,0,11,72,71,53,81
2016-06-01,RO,35,7,0,0,5,0,0,70,68,52,76
2016-07-01,RO,46,9,3,0,0,0,0,67,70,52,81
2016-08-01,RO,39,7,0,0,0,0,0,70,79,55,72
2016-09-01,RO,50,11,2,0,0,0,5,73,69,50,70
2016-10-01,RO,27,15,0,0,3,4,0,77,77,55,67
2016-11-01,RO,28,4,0,8,4,5,0,78,71,64,67
2016-12-01,RO,23,8,0,0,0,0,0,81,61,63,63
2017-01-01,RO,30,9,6,0,0,5,0,80,74,56,67
2017-02-01,RO,28,11,7,0,0,7,0,76,70,56,65
2017-03-01,RO,28,6,0,0,0,0,0,73,67,54,62
2017-04-01,RO,27,0,0,4,0,0,6,76,64,54,62
2017-05-01,RO,29,9,5,0,5,0,0,69,66,52,62
2017-06-01,RO,39,9,0,0,0,0,8,69,64,52,61
2017-07-01,RO,38,0,6,0,0,0,5,69,67,49,63
2017-08-01,RO,40,7,0,9,0,0,0,70,75,52,59
2017-09-01,RO,44,9,4,0,0,0,0,73,63,51,59
2017-10-01,RO,29,7,0,0,0,0,0,79,78,57,68
2017-11-01,RO,34,7,6,0,0,0,0,78,73,69,66
2017-12-01,RO,25,4,2,0,0,3,0,86,70,69,63
2018-01-01,RO,31,6,3,0,3,0,0,77,74,62,70
2018-02-01,RO,28,5,0,0,0,0,23,80,77,54,70
2018-03-01,RO,30,9,0,0,0,0,0,78,84,59,78
2018-04-01,RO,30,6,0,0,9,0,0,69,68,52,63
2018-05-01,RO,30,0,0,6,3,0,0,72,75,54,64
2018-06-01,RO,38,10,6,0,0,0,0,73,77,53,65
2018-07-01,RO,43,8,5,0,0,0,0,75,83,54,77
2018-08-01,RO,45,7,4,0,5,3,0,71,79,54,66
2018-09-01,RO,56,13,10,10,0,0,4,72,79,52,65
2018-10-01,RO,29,16,5,0,4,0,0,74,80,57,67
2018-11-01,RO,41,3,0,0,3,0,7,79,86,64,83
2018-12-01,RO,26,6,3,0,0,0,0,90,84,78,69
2019-01-01,RO,29,8,0,0,12,3,0,82,84,71,78
2019-02-01,RO,27,2,0,0,0,0,10,77,85,76,74
2019-03-01,RO,30,8,2,0,0,0,0,72,84,65,77
2019-04-01,RO,27,6,4,4,0,0,0,77,77,66,75
2019-05-01,RO,30,7,4,0,0,0,0,71,75,60,68
2019-06-01,RO,42,8,6,0,0,0,0,70,82,58,77
2019-07-01,RO,42,3,5,0,5,0,0,72,86,56,78
2019-08-01,RO,40,8,0,12,0,0,9,71,87,57,76
2019-09-01,RO,31,6,0,12,0,2,0,75,85,53,73
2019-10-01,RO,34,5,0,0,0,0,0,80,82,62,73
2019-11-01,RO,27,3,2,0,4,0,7,87,88,79,82
2019-12-01,RO,28,13,0,0,0,4,0,96,87,89,80
2020-01-01,RO,32,2,0,0,0,0,5,86,91,76,81
2020-02-01,RO,31,12,3,0,0,0,0,83,85,76,79
2020-03-01,RO,35,6,0,0,0,0,0,77,73,89,80
2020-04-01,RO,20,6,0,0,0,3,11,96,73,100,86
2020-05-01,RO,25,0,0,0,0,4,0,96,73,85,81
2020-06-01,RO,35,10,3,4,0,0,0,84,78,77,80
2020-07-01,RO,48,17,0,3,0,0,0,74,86,75,79
2020-08-01,RO,45,12,6,0,3,0,4,79,87,71,76
2020-09-01,RO,30,7,0,0,0,0,0,78,79,70,76
2020-10-01,RO,28,4,0,8,0,2,0,87,94,77,88
2020-11-01,RO,26,4,0,4,0,0,4,87,71,86,77
2020-12-01,RO,26,5,0,0,0,0,0,100,76,97,81
2021-01-01,RO,26,9,0,0,0,0,0,86,89,75,88
2021-02-01,RO,24,8,0,0,0,0,0,87,86,72,90
2021-03-01,RO,25,8,0,0,0,0,4,82,80,75,83
2021-04-01,RO,27,13,0,0,0,0,0,92,79,78,77
2021-05-01,RO,31,8,0,0,4,0,0,83,86,75,83
2021-06-01,RO,37,17,0,0,0,0,0,78,93,68,83
2021-07-01,RO,49,13,3,0,0,0,0,76,97,67,85
2021-08-01,RO,47,10,0,0,0,0,16,78,100,72,84
2021-09-01,RO,32,7,0,0,0,0,0,76,87,57,85
2021-10-01,RO,30,12,4,0,0,3,0,78,81,67,79
2021-11-01,RO,26,8,0,0,0,0,4,85,84,82,87
2021-12-01,RO,29,3,0,0,0,0,5,81,75,82,75
2022-01-01,RO,33,7,0,4,0,0,0,87,89,71,88
2022-02-01,RO,31,8,0,0,0,0,4,83,86,69,77
2022-03-01,RO,45,7,8,10,5,3,0,79,84,70,73
2022-04-01,RO,34,7,2,0,4,0,0,91,86,67,85
2022-05-01,RO,32,8,0,0,0,0,0,77,86,66,78
2022-06-01,RO,68,5,2,0,0,0,0,78,90,64,79
2022-07-01,RO,43,13,0,0,0,0,0,78,91,60,76
2022-08-01,RO,41,4,0,0,0,0,0,84,93,63,85
2022-09-01,RO,31,4,2,0,11,0,17,77,79,56,72
2004-01-01,SE,74,28,0,0,0,0,0,40,56,54,68
2004-02-01,SE,70,0,0,66,0,0,0,41,63,66,79
2004-03-01,SE,79,56,100,100,0,0,0,41,69,71,94
2004-04-01,SE,47,0,0,0,35,0,0,38,61,60,90
2004-05-01,SE,90,47,0,0,0,0,0,38,62,60,78
2004-06-01,SE,100,0,86,0,100,0,0,35,61,54,83
2004-07-01,SE,50,0,0,0,0,0,0,34,57,65,73
2004-08-01,SE,72,0,0,35,0,0,0,37,62,58,77
2004-09-01,SE,57,31,0,0,0,0,97,46,63,67,81
2004-10-01,SE,21,100,0,0,0,90,0,47,70,61,93
2004-11-01,SE,77,0,50,0,0,0,0,47,69,69,88
2004-12-01,SE,54,39,0,0,0,0,0,52,65,62,80
2005-01-01,SE,81,0,0,0,0,0,100,45,65,61,87
2005-02-01,SE,59,27,0,30,0,100,0,51,69,66,86
2005-03-01,SE,71,14,47,0,0,0,0,45,66,59,86
2005-04-01,SE,63,0,0,0,0,0,0,47,71,71,92
2005-05-01,SE,76,38,0,0,22,86,0,47,75,68,95
2005-06-01,SE,52,37,0,0,0,0,0,43,65,65,77
2005-07-01,SE,71,36,41,0,49,0,0,41,64,60,79
2005-08-01,SE,56,0,0,0,0,0,0,47,73,68,97
2005-09-01,SE,61,0,0,0,0,63,0,50,66,72,88
2005-10-01,SE,68,16,0,0,28,0,0,52,68,80,87
2005-11-01,SE,24,0,0,0,0,0,0,53,70,70,91
