time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2009-01-01,SK,15,7,0,0,0,15,0
2009-02-01,SK,20,0,0,0,0,0,0
2009-03-01,SK,16,0,0,0,12,0,0
2009-04-01,SK,13,0,0,9,0,0,0
2009-05-01,SK,21,0,0,0,0,0,0
2009-06-01,SK,13,0,0,0,0,0,0
2009-07-01,SK,23,0,0,0,0,0,0
2009-08-01,SK,24,0,0,0,0,0,11
2009-09-01,SK,19,0,0,0,0,0,0
2009-10-01,SK,18,0,13,0,0,0,0
2009-11-01,SK,19,0,0,0,0,0,0
2009-12-01,SK,15,0,0,0,0,20,0
2010-01-01,SK,16,0,6,10,0,0,0
2010-02-01,SK,31,0,0,28,0,0,26
2010-03-01,SK,18,0,0,0,23,14,0
2010-04-01,SK,17,0,26,0,0,13,19
2010-05-01,SK,18,0,0,22,13,0,0
2010-06-01,SK,21,0,0,0,0,0,0
2010-07-01,SK,14,0,0,0,0,0,0
2010-08-01,SK,14,0,0,0,10,0,0
2010-09-01,SK,15,6,0,0,0,12,0
2010-10-01,SK,15,0,0,0,0,15,0
2010-11-01,SK,13,0,0,0,0,0,0
2010-12-01,SK,8,15,0,0,0,10,0
2011-01-01,SK,11,16,7,0,0,0,8
2011-02-01,SK,12,0,0,0,24,0,0
2011-03-01,SK,14,0,0,0,0,0,0
2011-04-01,SK,11,4,0,0,14,0,9
2011-05-01,SK,14,0,0,0,0,0,0
2011-06-01,SK,18,0,0,0,0,0,0
2011-07-01,SK,19,10,0,0,0,0,0
2011-08-01,SK,11,4,0,0,0,0,0
2011-09-01,SK,15,0,0,0,0,0,0
2011-10-01,SK,14,0,0,0,0,0,0
2011-11-01,SK,10,0,0,0,0,0,7
2011-12-01,SK,11,0,0,0,0,0,0
2012-01-01,SK,13,0,0,0,10,0,0
2012-02-01,SK,13,0,0,0,0,0,0
2012-03-01,SK,13,0,0,0,0,0,0
2012-04-01,SK,13,5,0,0,20,0,0
2012-05-01,SK,12,0,6,0,0,0,0
2012-06-01,SK,12,0,7,0,0,0,0
2012-07-01,SK,13,0,5,0,0,0,0
2012-08-01,SK,19,0,0,0,0,0,14
2012-09-01,SK,9,4,0,0,0,0,9
2012-10-01,SK,12,0,7,0,0,0,0
2012-11-01,SK,10,0,0,0,16,0,0
2012-12-01,SK,12,5,0,0,0,0,16
2013-01-01,SK,11,9,6,11,6,0,0
2013-02-01,SK,12,0,0,0,0,23,0
2013-03-01,SK,10,0,0,0,0,0,0
2013-04-01,SK,11,0,0,7,0,0,0
2013-05-01,SK,12,6,0,0,5,0,0
2013-06-01,SK,14,0,0,0,0,0,0
2013-07-01,SK,15,17,0,0,6,0,0
2013-08-01,SK,11,0,0,0,0,0,6
2013-09-01,SK,12,3,0,10,0,0,8
2013-10-01,SK,16,0,4,8,0,0,0
2013-11-01,SK,13,0,0,0,0,0,0
2013-12-01,SK,12,0,0,4,0,0,0
2014-01-01,SK,13,3,0,0,0,0,0
2014-02-01,SK,11,8,0,0,0,7,0
2014-03-01,SK,12,0,0,0,0,0,0
2014-04-01,SK,8,0,0,0,0,0,0
2014-05-01,SK,12,0,0,8,0,0,0
2014-06-01,SK,14,0,0,8,6,19,0
2014-07-01,SK,17,0,0,0,0,0,0
2014-08-01,SK,13,8,4,0,0,0,0
2014-09-01,SK,12,0,0,15,0,0,0
2014-10-01,SK,13,0,0,0,0,0,0
2014-11-01,SK,10,0,0,13,0,0,0
2014-12-01,SK,8,0,0,0,0,0,13
2015-01-01,SK,12,0,0,0,10,0,11
2015-02-01,SK,14,0,0,0,0,8,0
2015-03-01,SK,9,2,0,0,6,0,0
2015-04-01,SK,12,3,0,6,0,0,5
2015-05-01,SK,8,0,0,0,0,0,6
2015-06-01,SK,14,0,7,0,5,0,0
2015-07-01,SK,15,0,0,5,0,0,0
2015-08-01,SK,14,4,0,0,6,5,0
2015-09-01,SK,12,4,0,0,0,5,0
2015-10-01,SK,8,0,14,0,0,0,0
2015-11-01,SK,9,3,0,0,0,0,0
2015-12-01,SK,12,0,0,6,0,0,0
2016-01-01,SK,8,3,0,0,0,0,0
2016-02-01,SK,10,11,0,0,0,0,12
2016-03-01,SK,12,0,4,0,0,0,0
2016-04-01,SK,11,0,0,0,5,0,11
2016-05-01,SK,9,4,0,0,0,7,0
2016-06-01,SK,12,0,0,0,0,0,0
2016-07-01,SK,18,0,0,0,0,0,0
2016-08-01,SK,12,3,0,4,0,0,0
2016-09-01,SK,12,0,4,0,0,13,0
2016-10-01,SK,14,0,3,0,0,0,0
2016-11-01,SK,5,3,3,0,0,5,0
2016-12-01,SK,11,0,8,0,7,0,0
2017-01-01,SK,13,0,0,0,7,0,0
2017-02-01,SK,12,0,3,9,6,0,8
2017-03-01,SK,14,0,2,0,9,0,0
2017-04-01,SK,17,4,0,0,0,0,0
2017-05-01,SK,13,0,0,0,0,0,0
2017-06-01,SK,13,0,0,0,0,0,0
2017-07-01,SK,14,4,0,0,0,0,0
2017-08-01,SK,16,4,0,4,0,0,0
2017-09-01,SK,13,3,0,0,0,0,0
2017-10-01,SK,11,0,4,0,0,0,5
2017-11-01,SK,12,0,0,0,0,0,0
2017-12-01,SK,9,3,3,3,5,0,0
2018-01-01,SK,14,4,0,4,0,0,0
2018-02-01,SK,12,6,4,0,9,11,0
2018-03-01,SK,11,2,0,3,0,0,0
2018-04-01,SK,10,0,0,0,0,0,0
2018-05-01,SK,10,4,0,5,0,7,8
2018-06-01,SK,10,0,0,0,0,0,0
2018-07-01,SK,21,0,0,3,0,0,0
2018-08-01,SK,16,0,0,4,0,0,7
2018-09-01,SK,12,0,0,0,7,0,0
2018-10-01,SK,13,7,4,0,0,0,0
2018-11-01,SK,12,0,12,0,0,0,12
2018-12-01,SK,12,4,7,0,7,0,0
2019-01-01,SK,13,0,0,0,0,0,0
2019-02-01,SK,11,0,0,0,0,0,15
2019-03-01,SK,12,2,0,0,0,0,5
2019-04-01,SK,11,0,0,0,0,0,0
2019-05-01,SK,8,0,0,0,4,0,7
2019-06-01,SK,14,0,6,0,0,4,0
2019-07-01,SK,15,0,0,4,0,0,0
2019-08-01,SK,16,0,0,0,0,0,0
2019-09-01,SK,13,0,0,0,0,0,0
2019-10-01,SK,12,0,4,0,5,0,0
2019-11-01,SK,12,0,4,0,0,0,0
2019-12-01,SK,10,0,0,5,0,5,0
2020-01-01,SK,10,5,5,0,0,0,0
2020-02-01,SK,13,2,0,0,0,0,0
2020-03-01,SK,12,2,5,0,3,0,0
2020-04-01,SK,9,0,0,0,0,0,0
2020-05-01,SK,9,0,0,0,0,0,0
2020-06-01,SK,13,3,0,0,0,0,0
2020-07-01,SK,19,5,0,4,0,0,0
2020-08-01,SK,21,4,3,0,0,0,0
2020-09-01,SK,17,0,0,0,0,0,0
2020-10-01,SK,15,0,0,0,0,0,0
2020-11-01,SK,8,0,0,0,0,0,0
2020-12-01,SK,8,0,0,0,8,0,0
2021-01-01,SK,7,4,0,0,6,0,0
2021-02-01,SK,9,0,0,0,0,5,0
2021-03-01,SK,7,5,0,0,0,0,0
2021-04-01,SK,8,0,0,4,0,0,8
2021-05-01,SK,7,0,0,0,0,7,11
2021-06-01,SK,12,2,0,4,5,5,0
2021-07-01,SK,17,0,0,0,0,0,0
2021-08-01,SK,16,0,0,0,9,0,0
2021-09-01,SK,12,6,0,0,0,0,0
2021-10-01,SK,14,0,0,0,0,0,0
2021-11-01,SK,7,4,0,6,0,5,0
2021-12-01,SK,7,0,0,0,0,0,0
2022-01-01,SK,10,0,0,0,0,0,0
2022-02-01,SK,13,0,0,0,0,12,0
2022-03-01,SK,16,6,0,0,0,5,0
2022-04-01,SK,10,2,0,0,0,0,7
2022-05-01,SK,11,2,0,3,0,5,0
2022-06-01,SK,13,2,5,0,0,0,0
2022-07-01,SK,14,0,0,0,9,0,6
2022-08-01,SK,12,0,0,0,0,0,0
2022-09-01,SK,10,4,0,0,0,0,4
