time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2010-12-01,IT,31,10,15,0,0,0,0
2011-01-01,IT,36,24,10,0,0,0,6
2011-02-01,IT,36,22,19,0,0,0,0
2011-03-01,IT,39,27,16,0,0,0,0
2011-04-01,IT,44,30,18,0,22,0,8
2011-05-01,IT,49,34,15,0,17,0,12
2011-06-01,IT,57,42,27,0,0,6,7
2011-07-01,IT,69,50,25,0,0,8,0
2011-08-01,IT,57,36,22,9,0,6,0
2011-09-01,IT,51,38,18,0,0,0,0
2011-10-01,IT,48,28,14,0,0,7,4
2011-11-01,IT,39,20,18,5,0,0,0
2011-12-01,IT,35,21,14,4,0,0,5
2012-01-01,IT,42,28,14,0,0,6,0
2012-02-01,IT,37,33,28,0,0,4,0
2012-03-01,IT,45,32,25,0,6,10,0
2012-04-01,IT,48,41,20,0,0,10,6
2012-05-01,IT,49,46,32,10,27,7,0
2012-06-01,IT,55,51,27,0,0,0,8
2012-07-01,IT,60,70,37,5,9,6,25
2012-08-01,IT,63,45,26,0,0,11,5
2012-09-01,IT,61,40,23,0,0,0,0
2012-10-01,IT,51,29,17,0,0,0,0
2012-11-01,IT,36,24,19,0,0,13,0
2012-12-01,IT,35,21,14,0,0,0,4
2013-01-01,IT,33,26,15,0,0,5,6
2013-02-01,IT,33,33,23,6,0,7,0
2013-03-01,IT,39,39,20,0,0,5,9
2013-04-01,IT,43,46,27,0,0,16,0
2013-05-01,IT,47,48,31,8,7,11,0
2013-06-01,IT,56,51,31,0,7,11,0
2013-07-01,IT,56,59,32,6,0,0,0
2013-08-01,IT,61,45,28,0,0,7,13
2013-09-01,IT,56,43,25,0,0,0,0
2013-10-01,IT,54,34,19,0,5,0,13
2013-11-01,IT,37,25,20,5,0,0,7
2013-12-01,IT,32,19,8,0,4,0,0
2014-01-01,IT,32,30,19,0,5,11,3
2014-02-01,IT,32,26,13,0,0,0,0
2014-03-01,IT,33,37,26,0,13,9,7
2014-04-01,IT,43,55,39,0,0,0,11
2014-05-01,IT,50,52,34,0,7,8,4
2014-06-01,IT,60,64,41,0,12,8,0
2014-07-01,IT,63,66,33,0,0,7,0
2014-08-01,IT,57,50,30,4,6,6,8
2014-09-01,IT,57,41,26,3,0,0,19
2014-10-01,IT,47,31,19,0,7,0,0
2014-11-01,IT,32,21,13,0,0,5,0
2014-12-01,IT,31,28,19,0,0,0,7
2015-01-01,IT,30,27,22,0,0,0,0
2015-02-01,IT,31,38,23,4,7,4,0
2015-03-01,IT,36,45,30,0,0,5,0
2015-04-01,IT,46,48,25,0,0,7,0
2015-05-01,IT,52,50,30,0,7,5,0
2015-06-01,IT,57,45,27,3,12,5,0
2015-07-01,IT,60,64,39,0,9,21,4
2015-08-01,IT,64,47,28,0,0,0,0
2015-09-01,IT,57,40,23,0,0,0,0
2015-10-01,IT,46,37,23,0,0,0,0
2015-11-01,IT,32,22,17,0,0,4,0
2015-12-01,IT,30,25,20,0,7,16,6
2016-01-01,IT,31,30,18,3,6,4,0
2016-02-01,IT,35,37,21,0,0,7,0
2016-03-01,IT,38,44,32,5,6,4,4
2016-04-01,IT,50,45,30,0,0,8,3
2016-05-01,IT,54,55,30,3,0,6,3
2016-06-01,IT,63,56,28,0,0,9,5
2016-07-01,IT,74,74,46,3,9,16,4
2016-08-01,IT,64,60,33,0,0,12,4
2016-09-01,IT,62,44,30,0,0,0,0
2016-10-01,IT,51,35,25,0,0,0,0
2016-11-01,IT,35,22,15,0,0,0,6
2016-12-01,IT,35,27,18,5,0,0,4
2017-01-01,IT,34,33,23,0,0,14,0
2017-02-01,IT,34,37,25,6,0,5,0
2017-03-01,IT,39,42,25,2,0,8,0
2017-04-01,IT,53,56,32,3,9,4,5
2017-05-01,IT,57,56,28,4,10,4,5
2017-06-01,IT,74,54,32,0,0,13,0
2017-07-01,IT,78,67,33,3,0,20,7
2017-08-01,IT,66,44,26,6,0,4,3
2017-09-01,IT,66,50,33,0,0,9,0
2017-10-01,IT,49,38,23,0,6,6,0
2017-11-01,IT,39,30,25,3,0,0,0
2017-12-01,IT,37,27,21,0,0,0,0
2018-01-01,IT,35,35,20,2,10,14,0
2018-02-01,IT,35,32,18,0,0,6,10
2018-03-01,IT,40,39,22,0,4,4,6
2018-04-01,IT,59,49,29,0,0,10,5
2018-05-01,IT,78,53,34,0,0,0,0
2018-06-01,IT,93,55,35,0,8,6,0
2018-07-01,IT,100,66,37,3,0,19,10
2018-08-01,IT,88,50,28,3,4,9,7
2018-09-01,IT,84,41,24,0,0,9,7
2018-10-01,IT,65,42,31,0,6,0,3
2018-11-01,IT,49,27,19,3,0,0,4
2018-12-01,IT,44,26,20,0,0,7,0
2019-01-01,IT,45,31,17,2,0,3,7
2019-02-01,IT,45,36,21,3,0,0,0
2019-03-01,IT,56,40,25,0,3,9,4
2019-04-01,IT,60,52,34,4,0,3,4
2019-05-01,IT,76,49,28,2,0,11,3
2019-06-01,IT,96,58,29,4,0,16,0
2019-07-01,IT,92,65,31,0,4,16,7
2019-08-01,IT,85,50,29,0,0,6,4
2019-09-01,IT,89,42,32,0,0,5,0
2019-10-01,IT,78,40,18,4,0,8,0
2019-11-01,IT,50,29,22,0,0,5,0
2019-12-01,IT,44,31,19,0,4,0,0
2020-01-01,IT,43,32,21,2,0,6,0
2020-02-01,IT,80,52,38,0,0,4,0
2020-03-01,IT,83,83,100,0,8,0,0
2020-04-01,IT,38,40,42,0,4,0,3
2020-05-01,IT,32,32,30,0,0,3,0
2020-06-01,IT,34,40,27,0,7,11,0
2020-07-01,IT,43,69,50,4,4,5,6
2020-08-01,IT,45,92,69,0,0,9,5
2020-09-01,IT,41,71,48,0,4,0,5
2020-10-01,IT,35,51,41,0,0,0,3
2020-11-01,IT,22,18,14,0,5,0,0
2020-12-01,IT,21,16,12,0,0,0,0
2021-01-01,IT,21,17,11,0,0,0,0
2021-02-01,IT,22,22,14,0,0,0,5
2021-03-01,IT,21,20,14,2,0,5,0
2021-04-01,IT,24,22,17,0,5,3,0
2021-05-01,IT,28,42,27,3,4,5,0
2021-06-01,IT,37,59,37,0,5,4,9
2021-07-01,IT,49,92,73,5,8,11,7
2021-08-01,IT,50,54,35,0,0,14,0
2021-09-01,IT,43,40,28,4,0,7,0
2021-10-01,IT,46,34,23,0,4,0,0
2021-11-01,IT,36,28,20,3,5,0,0
2021-12-01,IT,38,29,20,0,0,0,6
2022-01-01,IT,31,27,15,4,9,0,0
2022-02-01,IT,31,35,22,2,9,0,0
2022-03-01,IT,34,44,30,2,7,5,5
2022-04-01,IT,42,62,37,3,0,9,9
2022-05-01,IT,50,54,31,3,0,14,4
2022-06-01,IT,71,63,42,12,7,18,7
2022-07-01,IT,69,67,37,4,4,21,4
2022-08-01,IT,58,52,31,4,3,7,0
2022-09-01,IT,58,42,26,3,10,7,4
