date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2008-06-01,LV,50,57,34,38
2008-07-01,LV,52,56,31,39
2008-08-01,LV,56,64,38,34
2008-09-01,LV,57,58,44,31
2008-10-01,LV,55,66,38,39
2008-11-01,LV,56,96,22,55
2008-12-01,LV,60,62,33,28
2009-01-01,LV,58,74,35,62
2009-02-01,LV,62,66,38,41
2009-03-01,LV,65,66,34,43
2009-04-01,LV,53,54,18,41
2009-05-01,LV,53,59,20,38
2009-06-01,LV,51,46,23,35
2009-07-01,LV,55,54,18,37
2009-08-01,LV,63,52,17,47
2009-09-01,LV,57,43,27,31
2009-10-01,LV,54,54,15,49
2009-11-01,LV,49,44,15,29
2009-12-01,LV,55,50,27,26
2010-01-01,LV,48,42,18,34
2010-02-01,LV,48,41,19,24
2010-03-01,LV,51,51,22,37
2010-04-01,LV,49,50,19,37
2010-05-01,LV,45,35,17,21
2010-06-01,LV,49,57,14,33
2010-07-01,LV,48,40,13,22
2010-08-01,LV,52,43,21,29
2010-09-01,LV,51,34,11,28
2010-10-01,LV,43,39,12,29
2010-11-01,LV,44,39,18,34
2010-12-01,LV,46,39,14,29
2011-01-01,LV,67,68,21,61
2011-02-01,LV,68,62,25,50
2011-03-01,LV,69,58,26,51
2011-04-01,LV,65,56,23,39
2011-05-01,LV,59,60,27,35
2011-06-01,LV,64,50,27,37
2011-07-01,LV,78,58,21,51
2011-08-01,LV,86,71,19,54
2011-09-01,LV,76,60,23,44
2011-10-01,LV,73,61,27,49
2011-11-01,LV,73,73,28,57
2011-12-01,LV,88,71,17,64
2012-01-01,LV,71,70,26,56
2012-02-01,LV,77,78,24,67
2012-03-01,LV,73,83,24,74
2012-04-01,LV,74,67,28,61
2012-05-01,LV,73,65,23,54
2012-06-01,LV,71,67,15,64
2012-07-01,LV,73,67,21,53
2012-08-01,LV,83,66,23,47
2012-09-01,LV,77,61,20,48
2012-10-01,LV,76,64,22,53
2012-11-01,LV,74,67,21,62
2012-12-01,LV,80,69,22,64
2013-01-01,LV,74,67,25,62
2013-02-01,LV,78,69,25,65
2013-03-01,LV,75,69,25,65
2013-04-01,LV,72,66,21,54
2013-05-01,LV,67,54,20,47
2013-06-01,LV,67,62,23,51
2013-07-01,LV,79,69,18,57
2013-08-01,LV,85,69,19,62
2013-09-01,LV,77,62,20,57
2013-10-01,LV,74,64,20,58
2013-11-01,LV,69,61,24,50
2013-12-01,LV,80,73,16,67
2014-01-01,LV,73,68,21,60
2014-02-01,LV,74,74,19,60
2014-03-01,LV,70,70,20,66
2014-04-01,LV,70,71,20,56
2014-05-01,LV,71,66,14,56
2014-06-01,LV,75,69,25,64
2014-07-01,LV,77,72,23,64
2014-08-01,LV,87,78,20,62
2014-09-01,LV,84,73,21,63
2014-10-01,LV,78,72,25,59
2014-11-01,LV,80,73,26,64
2014-12-01,LV,81,75,25,61
2015-01-01,LV,75,69,25,67
2015-02-01,LV,79,72,22,63
2015-03-01,LV,78,71,27,63
2015-04-01,LV,76,68,28,56
2015-05-01,LV,75,63,20,61
2015-06-01,LV,76,64,21,64
2015-07-01,LV,84,79,21,68
2015-08-01,LV,84,70,21,69
2015-09-01,LV,85,72,18,67
2015-10-01,LV,82,72,18,63
2015-11-01,LV,76,74,20,68
2015-12-01,LV,87,73,21,71
2016-01-01,LV,78,69,22,68
2016-02-01,LV,78,76,17,76
2016-03-01,LV,80,69,24,69
2016-04-01,LV,73,68,20,66
2016-05-01,LV,69,67,17,61
2016-06-01,LV,71,64,20,55
2016-07-01,LV,76,72,23,67
2016-08-01,LV,84,68,19,66
2016-09-01,LV,79,71,18,69
2016-10-01,LV,75,68,21,60
2016-11-01,LV,71,67,20,65
2016-12-01,LV,71,68,16,62
2017-01-01,LV,70,66,19,70
2017-02-01,LV,73,73,24,72
2017-03-01,LV,75,70,22,59
2017-04-01,LV,75,70,22,76
2017-05-01,LV,67,64,20,60
2017-06-01,LV,68,68,22,58
2017-07-01,LV,79,77,23,71
2017-08-01,LV,84,79,23,72
2017-09-01,LV,85,69,26,65
2017-10-01,LV,84,80,28,66
2017-11-01,LV,78,75,24,73
2017-12-01,LV,82,74,31,71
2018-01-01,LV,77,74,23,66
2018-02-01,LV,76,74,25,69
2018-03-01,LV,81,81,23,81
2018-04-01,LV,71,72,22,68
2018-05-01,LV,68,69,22,64
2018-06-01,LV,74,76,25,70
2018-07-01,LV,88,88,22,78
2018-08-01,LV,93,94,30,71
2018-09-01,LV,80,69,26,65
2018-10-01,LV,82,89,31,75
2018-11-01,LV,78,71,29,69
2018-12-01,LV,88,86,30,77
2019-01-01,LV,77,83,27,74
2019-02-01,LV,80,76,31,76
2019-03-01,LV,84,93,34,75
2019-04-01,LV,70,81,28,76
2019-05-01,LV,74,78,23,74
2019-06-01,LV,75,76,28,67
2019-07-01,LV,90,96,29,88
2019-08-01,LV,94,92,32,85
2019-09-01,LV,86,92,30,84
2019-10-01,LV,87,88,24,76
2019-11-01,LV,87,86,26,79
2019-12-01,LV,93,88,25,84
2020-01-01,LV,81,89,27,86
2020-02-01,LV,84,85,28,75
2020-03-01,LV,79,71,25,82
2020-04-01,LV,87,59,21,82
2020-05-01,LV,87,57,23,65
2020-06-01,LV,78,67,24,71
2020-07-01,LV,94,85,29,84
2020-08-01,LV,88,79,23,79
2020-09-01,LV,94,68,31,72
2020-10-01,LV,82,79,33,81
2020-11-01,LV,83,61,31,81
2020-12-01,LV,94,72,29,100
2021-01-01,LV,85,62,25,84
2021-02-01,LV,87,67,26,91
2021-03-01,LV,85,69,24,90
2021-04-01,LV,81,61,25,77
2021-05-01,LV,77,73,21,85
2021-06-01,LV,76,64,22,81
2021-07-01,LV,91,79,24,85
2021-08-01,LV,100,75,30,77
2021-09-01,LV,83,66,32,72
2021-10-01,LV,79,63,95,73
2021-11-01,LV,75,60,55,66
2021-12-01,LV,79,63,52,65
2022-01-01,LV,85,80,58,86
2022-02-01,LV,86,82,45,86
2022-03-01,LV,78,73,50,69
2022-04-01,LV,82,77,50,70
2022-05-01,LV,78,79,46,79
2022-06-01,LV,83,78,48,73
2022-07-01,LV,93,86,47,79
2022-08-01,LV,91,92,45,82
2022-09-01,LV,87,76,48,73
2022-10-01,LV,89,90,58,100
2022-11-01,LV,81,81,54,92
2022-12-01,LV,95,93,52,94
2023-01-01,LV,86,88,52,83
2023-02-01,LV,87,85,48,84
2023-03-01,LV,80,84,40,77
2023-04-01,LV,84,79,41,78
