date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2019-04-01,CY,51,64,26,69
2019-05-01,CY,50,67,25,64
2019-06-01,CY,50,72,26,70
2019-07-01,CY,48,73,26,77
2019-08-01,CY,56,77,25,81
2019-09-01,CY,51,70,27,63
2019-10-01,CY,54,69,24,65
2019-11-01,CY,53,68,22,71
2019-12-01,CY,59,73,28,80
2020-01-01,CY,52,66,24,71
2020-02-01,CY,52,67,22,65
2020-03-01,CY,59,47,27,64
2020-04-01,CY,80,44,33,69
2020-05-01,CY,57,48,30,71
2020-06-01,CY,52,63,26,72
2020-07-01,CY,55,71,39,73
2020-08-01,CY,59,83,45,82
2020-09-01,CY,55,69,28,67
2020-10-01,CY,54,68,29,70
2020-11-01,CY,55,55,30,70
2020-12-01,CY,65,58,32,82
2021-01-01,CY,61,53,28,79
2021-02-01,CY,60,49,28,71
2021-03-01,CY,56,55,29,71
2021-04-01,CY,64,63,27,76
2021-05-01,CY,56,66,24,80
2021-06-01,CY,57,75,25,78
2021-07-01,CY,61,95,28,100
2021-08-01,CY,64,97,26,90
2021-09-01,CY,64,85,29,72
2021-10-01,CY,63,86,31,80
2021-11-01,CY,62,74,31,66
2021-12-01,CY,65,75,30,84
2022-01-01,CY,59,69,22,82
2022-02-01,CY,53,65,24,66
2022-03-01,CY,54,67,24,67
2022-04-01,CY,57,66,25,62
2022-05-01,CY,55,65,24,69
2022-06-01,CY,55,71,24,67
2022-07-01,CY,59,82,27,80
2022-08-01,CY,59,88,26,82
2022-09-01,CY,54,61,26,65
2022-10-01,CY,58,75,28,67
2022-11-01,CY,56,67,23,64
2022-12-01,CY,61,74,26,74
