date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2018-08-01,LV,94,99,28,73
2018-09-01,LV,78,74,25,67
2018-10-01,LV,83,93,30,75
2018-11-01,LV,78,72,29,66
2018-12-01,LV,88,92,31,79
2019-01-01,LV,78,86,25,71
2019-02-01,LV,80,80,30,77
2019-03-01,LV,87,98,34,76
2019-04-01,LV,72,84,26,79
2019-05-01,LV,74,82,24,76
2019-06-01,LV,78,80,27,71
2019-07-01,LV,93,99,29,88
2019-08-01,LV,94,96,30,86
2019-09-01,LV,88,96,29,85
2019-10-01,LV,86,90,24,77
2019-11-01,LV,89,89,26,79
2019-12-01,LV,94,92,24,84
2020-01-01,LV,83,93,26,86
2020-02-01,LV,84,87,27,75
2020-03-01,LV,80,74,24,83
2020-04-01,LV,86,62,20,82
2020-05-01,LV,87,61,22,68
2020-06-01,LV,80,69,23,72
2020-07-01,LV,94,88,28,84
2020-08-01,LV,95,82,24,78
2020-09-01,LV,90,72,31,75
2020-10-01,LV,85,82,33,79
2020-11-01,LV,82,66,30,84
2020-12-01,LV,92,74,26,100
2021-01-01,LV,87,65,24,84
2021-02-01,LV,87,71,26,91
2021-03-01,LV,87,73,24,89
2021-04-01,LV,82,65,24,77
2021-05-01,LV,81,76,20,86
2021-06-01,LV,75,68,22,82
2021-07-01,LV,91,84,26,87
2021-08-01,LV,95,79,29,79
2021-09-01,LV,85,69,31,72
2021-10-01,LV,81,67,92,73
2021-11-01,LV,76,63,54,67
2021-12-01,LV,82,69,51,66
2022-01-01,LV,87,83,57,87
2022-02-01,LV,84,85,44,86
2022-03-01,LV,78,78,48,75
2022-04-01,LV,82,81,49,70
2022-05-01,LV,79,83,47,81
2022-06-01,LV,82,82,44,75
2022-07-01,LV,96,93,46,82
2022-08-01,LV,100,95,45,80
2022-09-01,LV,86,81,47,73
