date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-02-01,IT,14833665.2315246,3,5298.126201335343,5259.237249292999,217.3557883610507,124.20962618684923,-0.008560527310627002
2023-03-01,IT,10456715.07443512,4,5298.126201335343,5259.237249292999,217.3557883610507,124.20962618684923,-0.008560527310627002
2022-12-01,LT,519012.3245759107,1,2168.262435414116,2145.2090320191546,32.68619015988498,19.994874950031306,0.03282055287408017
2023-01-01,LT,431225.8899231137,2,2168.262435414116,2145.2090320191546,32.68619015988498,19.994874950031306,0.03282055287408017
2023-02-01,LT,441871.83840203856,3,2168.262435414116,2145.2090320191546,32.68619015988498,19.994874950031306,0.03282055287408017
2023-03-01,LT,459162.80733589403,4,2168.262435414116,2145.2090320191546,32.68619015988498,19.994874950031306,0.03282055287408017
2022-12-01,LU,128052.44926751037,1,3692.7010701214404,3669.2362644416758,27.959647373364756,16.833897861831705,0.022747609524308328
2023-01-01,LU,101649.70450617079,2,3692.7010701214404,3669.2362644416758,27.959647373364756,16.833897861831705,0.022747609524308328
2023-02-01,LU,102315.0130413129,3,3692.7010701214404,3669.2362644416758,27.959647373364756,16.833897861831705,0.022747609524308328
2023-03-01,LU,113347.05983762945,4,3692.7010701214404,3669.2362644416758,27.959647373364756,16.833897861831705,0.022747609524308328
2022-12-01,LV,247982.88235991108,1,2202.432964521009,2188.913344631264,28.133612858645694,18.220758901748987,0.010044225981220584
2023-01-01,LV,215438.06531014148,2,2202.432964521009,2188.913344631264,28.133612858645694,18.220758901748987,0.010044225981220584
2023-02-01,LV,209663.92045420915,3,2202.432964521009,2188.913344631264,28.133612858645694,18.220758901748987,0.010044225981220584
2023-03-01,LV,219545.03351134356,4,2202.432964521009,2188.913344631264,28.133612858645694,18.220758901748987,0.010044225981220584
2022-12-01,MT,506070.3993179652,1,1594.0729020954961,1571.4447719190887,50.57827066078613,25.95443250861178,0.003966744398763516
2023-01-01,MT,456233.3162063454,2,1594.0729020954961,1571.4447719190887,50.57827066078613,25.95443250861178,0.003966744398763516
2023-02-01,MT,512717.8741745219,3,1594.0729020954961,1571.4447719190887,50.57827066078613,25.95443250861178,0.003966744398763516
2023-03-01,MT,509525.47590687044,4,1594.0729020954961,1571.4447719190887,50.57827066078613,25.95443250861178,0.003966744398763516
2022-12-01,NL,6012438.810342659,1,5026.040530603876,4994.841277428398,155.0320906848867,95.04000104597577,-3.387655772541855e-4
2023-01-01,NL,5179526.087548649,2,5026.040530603876,4994.841277428398,155.0320906848867,95.04000104597577,-3.387655772541855e-4
2023-02-01,NL,5654100.812578991,3,5026.040530603876,4994.841277428398,155.0320906848867,95.04000104597577,-3.387655772541855e-4
2023-03-01,NL,6300633.337400873,4,5026.040530603876,4994.841277428398,155.0320906848867,95.04000104597577,-3.387655772541855e-4
2022-12-01,PL,5195629.002025072,1,2821.1865110029944,2794.4474613218586,104.47759495775945,57.629972653067206,-0.010443859665011778
2023-01-01,PL,5377187.752182861,2,2821.1865110029944,2794.4474613218586,104.47759495775945,57.629972653067206,-0.010443859665011778
2023-02-01,PL,5822832.206479967,3,2821.1865110029944,2794.4474613218586,104.47759495775945,57.629972653067206,-0.010443859665011778
2023-03-01,PL,4837157.163751573,4,2821.1865110029944,2794.4474613218586,104.47759495775945,57.629972653067206,-0.010443859665011778
2022-12-01,PT,3888306.9138294677,1,4671.217049141767,4632.328097099424,95.8758343358707,51.87495647887752,0.0011625837806454964
2023-01-01,PT,3525448.972859547,2,4671.217049141767,4632.328097099424,95.8758343358707,51.87495647887752,0.0011625837806454964
2023-02-01,PT,3966474.557346645,3,4671.217049141767,4632.328097099424,95.8758343358707,51.87495647887752,0.0011625837806454964
2023-03-01,PT,3666883.2629466,4,4671.217049141767,4632.328097099424,95.8758343358707,51.87495647887752,0.0011625837806454964
2022-12-01,RO,1362525.9116599038,1,2735.5390549810345,2718.414247950991,66.7207891723392,42.69388789749911,0.0056690677603550765
2023-01-01,RO,1271732.779594958,2,2735.5390549810345,2718.414247950991,66.7207891723392,42.69388789749911,0.0056690677603550765
2023-02-01,RO,1239229.5529043754,3,2735.5390549810345,2718.414247950991,66.7207891723392,42.69388789749911,0.0056690677603550765
2023-03-01,RO,1079632.2402688102,4,2735.5390549810345,2718.414247950991,66.7207891723392,42.69388789749911,0.0056690677603550765
2022-11-01,SE,3430933.5438686954,1,4522.084871402549,4498.636347750909,84.3768139815811,45.497737403386694,0.008078081048376451
2022-12-01,SE,2879483.6008003745,2,4522.084871402549,4498.636347750909,84.3768139815811,45.497737403386694,0.008078081048376451
2023-01-01,SE,2483091.65504976,3,4522.084871402549,4498.636347750909,84.3768139815811,45.497737403386694,0.008078081048376451
2023-02-01,SE,3010202.0405745236,4,4522.084871402549,4498.636347750909,84.3768139815811,45.497737403386694,0.008078081048376451
2022-12-01,SI,733241.6825392086,1,2936.3179013401304,2915.2131021470636,58.06479363944899,34.85322011898188,0.0031536274317312176
2023-01-01,SI,634049.5638458425,2,2936.3179013401304,2915.2131021470636,58.06479363944899,34.85322011898188,0.0031536274317312176
2023-02-01,SI,679954.1491160928,3,2936.3179013401304,2915.2131021470636,58.06479363944899,34.85322011898188,0.0031536274317312176
2023-03-01,SI,573405.7229769222,4,2936.3179013401304,2915.2131021470636,58.06479363944899,34.85322011898188,0.0031536274317312176
2022-12-01,SK,694131.9471221266,1,2554.7172749642114,2531.2540403669555,58.63402794938052,33.349637933565326,-0.017959127467911822
2023-01-01,SK,838364.6534076356,2,2554.7172749642114,2531.2540403669555,58.63402794938052,33.349637933565326,-0.017959127467911822
2023-02-01,SK,976833.483824537,3,2554.7172749642114,2531.2540403669555,58.63402794938052,33.349637933565326,-0.017959127467911822
2023-03-01,SK,584390.6833376131,4,2554.7172749642114,2531.2540403669555,58.63402794938052,33.349637933565326,-0.017959127467911822
