month_end,geo,resid_DOM,resid_FOR,resid_TOTAL,share_FOR,month,year,resid_DOM_STD,resid_FOR_STD,resid_TOTAL_STD
1998-09-01,SE,1609567,431960,2041527,0.21158671915678803,9,1998,-0.5779042784151309,-0.4612801081178417,-0.5533053825520162
1998-10-01,SE,1470232,339583,1809815,0.18763409519757543,10,1998,-0.6591704309820109,-0.5989370365519765,-0.6518964708511668
1998-11-01,SE,1388677,279837,1668514,0.16771630324947828,11,1998,-0.7067368075032862,-0.6879684063326127,-0.712018602496305
1998-12-01,SE,1121215,227251,1348466,0.16852556905402138,12,1998,-0.8627321259648562,-0.7663301981058616,-0.8481957561524235
1999-01-01,SE,1196289,258029,1454318,0.17742268197189334,1,1999,-0.8189457468224587,-0.7204659143193584,-0.8031568117790562
1999-02-01,SE,1501136,361132,1862268,0.1939205313091349,2,1999,-0.6411458917138667,-0.5668254811775092,-0.6295782553312311
1999-03-01,SE,1877223,345702,2222925,0.15551671783798374,3,1999,-0.4217958108266512,-0.5898187198163338,-0.4761223871297278
1999-04-01,SE,1720722,323256,2043978,0.1581504301905402,4,1999,-0.5130739113962803,-0.6232669527707769,-0.5522625070970497
1999-05-01,SE,1537927,383165,1921092,0.19945166603161119,5,1999,-0.6196878013626407,-0.5339926861723748,-0.604549244412033
1999-06-01,SE,1694111,622995,2317106,0.2688677168847692,6,1999,-0.5285945887993538,-0.17660652786068948,-0.4360493339986759
1999-07-01,SE,2478621,1010660,3489281,0.28964706482510294,7,1999,-0.07103468389216615,0.40107810317754394,0.06269915087503268
1999-08-01,SE,2009214,752964,2762178,0.27259792815669376,8,1999,-0.344812994280521,0.017068665441280426,-0.24667574587428218
1999-09-01,SE,1698097,431197,2129294,0.20250702815111488,9,1999,-0.5262697825114033,-0.46241710365131045,-0.5159614208808402
1999-10-01,SE,1485247,343818,1829065,0.18797473025835604,10,1999,-0.6504130385049469,-0.5926261897836407,-0.6437057925532856
1999-11-01,SE,1430059,291264,1721323,0.16920938138861794,11,1999,-0.6826010488961693,-0.6709402962920521,-0.6895489126140812
1999-12-01,SE,1144719,244599,1389318,0.17605688546466683,12,1999,-0.8490235843211058,-0.7404788239058402,-0.8308136475900836
2000-01-01,SE,1214493,278400,1492893,0.18648355910303016,1,2000,-0.80832839266645,-0.6901097727567209,-0.7867435434496657
2000-02-01,SE,1596979,361293,1958272,0.1844958208052814,2,2000,-0.5852461403199781,-0.5665855646887956,-0.5887295343281254
