country_code,date,resid_total,resid_total_sqrt,resid_total_log,resid_total_std,mean,sd,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
DK,2016-11-01,1538898,1240.5232766860927,14.246577133821493,-0.5521084500501416,2466245.6470588236,1679647.6253435414,0.42,0.15,0.2,0.03,0.19,0.13,0.05,0.7,0.77,0.62,0.61
DK,2016-12-01,1279896,1131.324887024059,14.06228938259484,-0.7063086501945176,2466245.6470588236,1679647.6253435414,0.38,0.14,0.17,0.07,0.13,0.12,0.09,0.9,0.76,0.84,0.75
DK,2017-01-01,1135313,1065.5106756856076,13.942418941804938,-0.7923880145912185,2466245.6470588236,1679647.6253435414,0.37,0.17,0.25,0.07,0.15,0.15,0.09,0.7,0.77,0.51,0.73
DK,2017-02-01,1320798,1149.2597617597164,14.093746657353112,-0.6819571139658196,2466245.6470588236,1679647.6253435414,0.41,0.17,0.22,0.07,0.15,0.17,0.09,0.74,0.82,0.49,0.68
DK,2017-03-01,1549737,1244.8843319762684,14.253595797079232,-0.5456553108104257,2466245.6470588236,1679647.6253435414,0.51,0.19,0.24,0.1,0.13,0.15,0.09,0.68,0.78,0.5,0.79
DK,2017-04-01,2566918,1602.1604164377547,14.75821651543967,0.05993659111719084,2466245.6470588236,1679647.6253435414,0.54,0.18,0.23,0.14,0.19,0.23,0.08,0.75,0.83,0.67,0.82
DK,2017-05-01,3123815,1767.431752572076,14.954565569238138,0.39149244342644934,2466245.6470588236,1679647.6253435414,0.52,0.19,0.26,0.15,0.14,0.18,0.11,0.68,0.78,0.61,0.73
DK,2017-06-01,3627821,1904.683963286298,15.104142750521481,0.6915589528509573,2466245.6470588236,1679647.6253435414,0.55,0.19,0.27,0.14,0.17,0.23,0.09,0.7,0.84,0.6,0.75
DK,2017-07-01,6509014,2551.2769351836346,15.68869854342024,2.4069145765703692,2466245.6470588236,1679647.6253435414,0.73,0.21,0.3,0.11,0.22,0.33,0.13,0.68,0.86,0.54,0.78
DK,2017-08-01,4720056,2172.568986246467,15.367331221898135,1.3418352271835592,2466245.6470588236,1679647.6253435414,0.65,0.2,0.28,0.11,0.12,0.24,0.11,0.71,0.83,0.56,0.74
DK,2017-09-01,2701052,1643.4877547459853,14.809151884718274,0.13979500783275958,2466245.6470588236,1679647.6253435414,0.51,0.17,0.22,0.1,0.18,0.17,0.07,0.74,0.85,0.56,0.77
DK,2017-10-01,2200102,1483.2740812135835,14.604014280890148,-0.1584520723532049,2466245.6470588236,1679647.6253435414,0.46,0.17,0.23,0.08,0.18,0.15,0.09,0.77,0.86,0.57,0.81
DK,2017-11-01,1584571,1258.7974420056628,14.275824266197256,-0.5249164370881024,2466245.6470588236,1679647.6253435414,0.39,0.17,0.25,0.12,0.13,0.18,0.03,0.78,0.81,0.68,0.76
DK,2017-12-01,1314846,1146.6673449610396,14.0892301064699,-0.6855007143675899,2466245.6470588236,1679647.6253435414,0.33,0.15,0.18,0.1,0.17,0.21,0.05,0.95,0.77,0.91,0.78
DK,2018-01-01,1217164,1103.2515578960222,14.012034120491332,-0.7436569600741981,2466245.6470588236,1679647.6253435414,0.42,0.17,0.24,0.1,0.13,0.19,0.07,0.74,0.81,0.56,0.79
DK,2018-02-01,1345985,1160.1659364073744,14.112636644993955,-0.6669617068221049,2466245.6470588236,1679647.6253435414,0.5,0.18,0.25,0.06,0.14,0.14,0.08,0.73,0.83,0.5,0.72
DK,2018-03-01,1760406,1326.8029243259905,14.381055022229557,-0.4202307891302242,2466245.6470588236,1679647.6253435414,0.46,0.18,0.25,0.08,0.13,0.2,0.1,0.75,0.84,0.65,0.82
DK,2018-04-01,2335596,1528.26568370817,14.663777662768029,-0.0777839619974467,2466245.6470588236,1679647.6253435414,0.45,0.18,0.24,0.11,0.12,0.19,0.07,0.7,0.8,0.61,0.77
DK,2018-05-01,3343612,1828.5546204584648,15.022562217746744,0.5223514383034519,2466245.6470588236,1679647.6253435414,0.51,0.2,0.26,0.11,0.14,0.24,0.11,0.69,0.78,0.62,0.79
DK,2018-06-01,3569577,1889.33242178289,15.087957659340677,0.656882631983902,2466245.6470588236,1679647.6253435414,0.68,0.25,0.32,0.16,0.23,0.28,0.14,0.69,0.84,0.6,0.81
DK,2018-07-01,6899024,2626.599322317738,15.746890510287233,2.6391120887838198,2466245.6470588236,1679647.6253435414,0.91,0.24,0.34,0.13,0.23,0.42,0.09,0.67,0.85,0.57,0.83
DK,2018-08-01,4764699,2182.819048844865,15.376744924135009,1.368414016285749,2466245.6470588236,1679647.6253435414,0.78,0.21,0.29,0.12,0.19,0.31,0.1,0.7,0.85,0.53,0.8
DK,2018-09-01,2728321,1651.7629975271875,14.819196959644781,0.15602996068152905,2466245.6470588236,1679647.6253435414,0.53,0.17,0.23,0.05,0.11,0.09,0.08,0.74,0.83,0.55,0.82
DK,2018-10-01,2280935,1510.2764647573636,14.640096004586935,-0.11032709734038512,2466245.6470588236,1679647.6253435414,0.47,0.17,0.17,0.06,0.12,0.1,0.07,0.74,0.86,0.54,0.8
DK,2018-11-01,1680958,1296.5176435359451,14.33487442695072,-0.4675311864285864,2466245.6470588236,1679647.6253435414,0.33,0.14,0.21,0.09,0.09,0.14,0.04,0.77,0.82,0.66,0.76
DK,2018-12-01,1364739,1168.2204415263413,14.126473759527256,-0.6557962696690804,2466245.6470588236,1679647.6253435414,0.37,0.14,0.19,0.1,0.09,0.19,0.09,0.97,0.8,0.94,0.91
DK,2019-01-01,1261622,1123.2194798880582,14.04790875265267,-0.7171883131215928,2466245.6470588236,1679647.6253435414,0.38,0.17,0.21,0.09,0.12,0.19,0.1,0.71,0.76,0.52,0.83
DK,2019-02-01,1377840,1173.8142953636236,14.136027613509627,-0.6479964193895789,2466245.6470588236,1679647.6253435414,0.37,0.17,0.19,0.09,0.17,0.18,0.06,0.71,0.87,0.49,0.77
DK,2019-03-01,1627784,1275.8463857377187,14.302730138609423,-0.49918901703405294,2466245.6470588236,1679647.6253435414,0.4,0.16,0.2,0.12,0.16,0.18,0.1,0.7,0.83,0.53,0.78
DK,2019-04-01,2720498,1649.3932217636884,14.816325509748868,0.15137243616152746,2466245.6470588236,1679647.6253435414,0.54,0.17,0.22,0.08,0.15,0.15,0.07,0.73,0.81,0.63,0.75
DK,2019-05-01,3182314,1783.9041454069218,14.973119163086736,0.4263205818510401,2466245.6470588236,1679647.6253435414,0.5,0.2,0.28,0.09,0.14,0.23,0.12,0.7,0.82,0.59,0.83
DK,2019-06-01,3823682,1955.423739244259,15.156724390699711,0.8081673396606253,2466245.6470588236,1679647.6253435414,0.63,0.21,0.26,0.16,0.19,0.31,0.09,0.69,0.84,0.65,0.87
DK,2019-07-01,7123570,2669.001686024196,15.77891956222131,2.772798462408807,2466245.6470588236,1679647.6253435414,0.79,0.23,0.28,0.14,0.2,0.32,0.07,0.67,0.86,0.52,0.83
DK,2019-08-01,4805596,2192.1669644440863,15.385291630155498,1.3927625756995934,2466245.6470588236,1679647.6253435414,0.67,0.2,0.26,0.09,0.19,0.23,0.1,0.72,0.86,0.55,0.88
DK,2019-09-01,2747038,1657.4190779642909,14.826033798254393,0.16717336940463653,2466245.6470588236,1679647.6253435414,0.49,0.16,0.22,0.1,0.16,0.14,0.1,0.69,0.82,0.5,0.79
DK,2019-10-01,2373474,1540.608321410734,14.679865262626594,-0.055232803392228684,2466245.6470588236,1679647.6253435414,0.45,0.15,0.19,0.11,0.1,0.11,0.1,0.71,0.8,0.51,0.82
DK,2019-11-01,1728450,1314.7052901696259,14.36273561111027,-0.4392562082227937,2466245.6470588236,1679647.6253435414,0.38,0.16,0.19,0.11,0.14,0.11,0.07,0.79,0.78,0.63,0.78
DK,2019-12-01,1407738,1186.4813525715438,14.157494718839724,-0.6301962572907667,2466245.6470588236,1679647.6253435414,0.34,0.14,0.18,0.11,0.1,0.12,0.08,0.95,0.75,0.83,0.85
DK,2020-01-01,1270815,1127.3043067424164,14.055168984896127,-0.7117151413316946,2466245.6470588236,1679647.6253435414,0.37,0.17,0.2,0.14,0.15,0.12,0.06,0.69,0.78,0.49,0.83
DK,2020-02-01,1452867,1205.3493269587866,14.18904940360718,-0.6033281217848032,2466245.6470588236,1679647.6253435414,0.44,0.17,0.23,0.08,0.12,0.14,0.1,0.68,0.84,0.46,0.77
DK,2020-03-01,674427,821.2350455259444,13.42161872045557,-1.0667824727179547,2466245.6470588236,1679647.6253435414,0.55,0.16,0.27,0.1,0.12,0.16,0.16,0.73,0.6,0.5,0.77
DK,2020-04-01,664879,815.4011282798178,13.407360348194974,-1.0724669983624613,2466245.6470588236,1679647.6253435414,0.33,0.1,0.17,0.06,0.14,0.07,0.07,0.79,0.59,0.66,0.91
DK,2020-05-01,1272529,1128.0642712186216,14.05651681693102,-0.7106946891998674,2466245.6470588236,1679647.6253435414,0.4,0.12,0.22,0.08,0.15,0.15,0.07,0.78,0.75,0.65,0.96
DK,2020-06-01,1539317,1240.6921455381266,14.246849369518213,-0.5518589929654067,2466245.6470588236,1679647.6253435414,0.56,0.14,0.26,0.11,0.16,0.19,0.11,0.73,0.81,0.64,0.87
DK,2020-07-01,6864798,2620.0759530975433,15.74191717213367,2.6187351957476985,2466245.6470588236,1679647.6253435414,0.73,0.17,0.29,0.11,0.19,0.26,0.11,0.77,0.94,0.56,0.99
DK,2020-08-01,4163171,2040.3850126875566,15.241787601480521,1.0102865192299493,2466245.6470588236,1679647.6253435414,0.6,0.15,0.28,0.1,0.18,0.19,0.12,0.7,0.8,0.53,0.83
DK,2020-09-01,2204420,1484.7289314888426,14.605974993713623,-0.15588129504560336,2466245.6470588236,1679647.6253435414,0.45,0.21,0.25,0.11,0.16,0.16,0.13,0.73,0.75,0.49,0.87
DK,2020-10-01,1696947,1302.6691828703097,14.344341312143497,-0.45801192788962364,2466245.6470588236,1679647.6253435414,0.45,0.17,0.24,0.1,0.14,0.12,0.1,0.72,0.83,0.54,0.85
DK,2020-11-01,851739,922.8970690169083,13.655035420852204,-0.9612174736523118,2466245.6470588236,1679647.6253435414,0.38,0.1,0.16,0.07,0.14,0.08,0.06,0.74,0.67,0.6,0.76
DK,2020-12-01,562050,749.699939975988,13.239346092889942,-1.1336875772794042,2466245.6470588236,1679647.6253435414,0.34,0.1,0.14,0.09,0.14,0.11,0.05,1,0.64,0.93,0.86
DK,2021-01-01,351425,592.8110997611296,12.769751596199967,-1.2590859029888937,2466245.6470588236,1679647.6253435414,0.31,0.11,0.15,0.06,0.12,0.14,0.08,0.78,0.55,0.57,0.97
DK,2021-02-01,465066,681.9574766801812,13.049934609981477,-1.1914282596324444,2466245.6470588236,1679647.6253435414,0.34,0.09,0.13,0.06,0.1,0.11,0.07,0.79,0.59,0.5,0.99
DK,2021-03-01,648368,805.2130152947107,13.3822137153741,-1.0822970363721438,2466245.6470588236,1679647.6253435414,0.37,0.11,0.13,0.09,0.15,0.13,0.09,0.72,0.62,0.53,0.81
DK,2021-04-01,1304767,1142.2639799976187,14.08153503873674,-0.6915013777495529,2466245.6470588236,1679647.6253435414,0.37,0.11,0.16,0.07,0.09,0.19,0.09,0.75,0.73,0.68,0.99
DK,2021-05-01,2143532,1464.0805988742559,14.577965493763411,-0.1921317556072622,2466245.6470588236,1679647.6253435414,0.46,0.13,0.16,0.14,0.12,0.1,0.14,0.74,0.89,0.65,0.99
DK,2021-06-01,2809373,1676.1184325697275,14.848471884739755,0.20428532018493814,2466245.6470588236,1679647.6253435414,0.6,0.2,0.24,0.2,0.17,0.25,0.19,0.64,0.84,0.57,0.88
DK,2021-07-01,6971788,2640.414361421328,15.757382277816076,2.682433079985839,2466245.6470588236,1679647.6253435414,1,1,0.3,0.16,0.2,0.33,0.24,0.69,0.98,0.55,1
DK,2021-08-01,4967406,2228.7678210168056,15.41840833022957,1.4890982579930176,2466245.6470588236,1679647.6253435414,0.73,0.19,0.23,0.12,0.18,0.24,0.19,0.7,0.88,0.51,0.91
DK,2021-09-01,3057658,1748.616024174547,14.933159821414346,0.35210501537202704,2466245.6470588236,1679647.6253435414,0.55,0.17,0.25,0.14,0.18,0.17,0.11,0.64,0.85,0.48,0.86
DK,2021-10-01,2719436,1649.0712537667982,14.81593506383041,0.1507401606866148,2466245.6470588236,1679647.6253435414,0.7,0.18,0.24,0.1,0.12,0.1,0.12,0.7,0.88,0.5,0.9
DK,2021-11-01,1932881,1390.2809068673855,14.474522193957096,-0.31754556075399065,2466245.6470588236,1679647.6253435414,0.5,0.16,0.29,0.07,0.11,0.13,0.12,0.71,0.8,0.56,0.78
DK,2021-12-01,1168284,1080.8718702973076,13.971046563498904,-0.7727583020833606,2466245.6470588236,1679647.6253435414,0.5,0.15,0.14,0.09,0.14,0.15,0.19,0.88,0.74,0.79,0.88
DK,2022-01-01,785027,886.0174941839467,13.573473391077513,-1.000935328155488,2466245.6470588236,1679647.6253435414,0.48,0.16,0.21,0.08,0.14,0.21,0.12,0.74,0.79,0.51,0.96
DK,2022-02-01,1388095,1178.1744353023453,14.143442861510751,-0.6418909721247679,2466245.6470588236,1679647.6253435414,0.56,0.17,0.19,0.09,0.13,0.15,0.12,0.68,0.84,0.44,0.8
DK,2022-03-01,1801443,1342.1784531127,14.40409856836997,-0.3957988789004779,2466245.6470588236,1679647.6253435414,0.55,0.16,0.18,0.11,0.18,0.17,0.13,0.63,0.72,0.43,0.76
DK,2022-04-01,3163446,1778.607882586828,14.967172497722107,0.41508727331935275,2466245.6470588236,1679647.6253435414,0.67,0.2,0.2,0.12,0.13,0.19,0.11,0.64,0.8,0.58,0.88
DK,2022-05-01,3645045,1909.2000942803245,15.108879269027701,0.7018134846587685,2466245.6470588236,1679647.6253435414,0.59,0.17,0.19,0.11,0.16,0.21,0.08,0.63,0.75,0.52,0.78
DK,2022-06-01,4360977,2088.2952377477664,15.288206672791276,1.1280528870176825,2466245.6470588236,1679647.6253435414,0.97,0.27,0.22,0.11,0.15,0.19,0.09,0.63,0.73,0.52,0.8
DK,2022-07-01,7788959,2790.870652681704,15.86821777605462,3.1689464341382387,2466245.6470588236,1679647.6253435414,0.87,0.2,0.25,0.13,0.16,0.27,0.09,0.63,0.82,0.48,0.87
ES,2004-01-01,16133514,4016.6545781284203,16.596409281303156,-0.6460707365512992,26071700.35549872,15382505.031180296,0.54,0.89,0.77,0.64,0.81,0.55,0.75,0.63,0.55,0.46,0.38
ES,2004-02-01,17824705,4221.931430044785,16.696095974338064,-0.536128240412214,26071700.35549872,15382505.031180296,0.71,0.87,0.75,0.62,1,0.52,0.75,0.63,0.59,0.39,0.31
ES,2004-03-01,20939599,4575.980659924166,16.857152613271058,-0.33363235344932207,26071700.35549872,15382505.031180296,0.56,1,1,0.65,0.59,0.47,0.94,0.59,0.62,0.39,0.29
ES,2004-04-01,24883766,4988.3630581584575,17.029726180939978,-0.07722632647223454,26071700.35549872,15382505.031180296,0.66,0.87,0.82,0.72,0.84,0.49,0.73,0.62,0.6,0.43,0.29
ES,2004-05-01,27527939,5246.707443721252,17.130712010531393,0.09466849785190957,26071700.35549872,15382505.031180296,0.6,0.91,0.8,1,0.97,0.47,0.97,0.61,0.57,0.47,0.3
ES,2004-06-01,33352939,5775.200342845259,17.322656452380077,0.47334544209426416,26071700.35549872,15382505.031180296,0.57,0.9,0.72,0.82,0.69,0.41,0.65,0.6,0.57,0.48,0.29
ES,2004-07-01,46510804,6819.8829901985855,17.6551951876559,1.3287240019145954,26071700.35549872,15382505.031180296,0.7,0.94,0.7,0.81,0.8,1,0.89,0.6,0.71,0.5,0.27
ES,2004-08-01,58019610,7617.06045663286,17.87629161481488,2.0768990213065397,26071700.35549872,15382505.031180296,0.81,0.88,0.65,0.77,0.63,0.6,0,0.52,0.55,0.43,0.28
ES,2004-09-01,37208002,6099.836227309714,17.43203440363795,0.7239589144894168,26071700.35549872,15382505.031180296,0.68,0.77,0.69,0.57,0.51,0,0.52,0.62,0.6,0.51,0.28
ES,2004-10-01,28472433,5335.956615265907,17.1644469139801,0.15606903034551273,26071700.35549872,15382505.031180296,0.58,0.62,0.6,0.39,0.54,0.31,0.62,0.67,0.62,0.55,0.31
ES,2004-11-01,17341309,4164.289735357039,16.668602016663506,-0.5675532910798495,26071700.35549872,15382505.031180296,0.52,0.56,0.51,0.27,0.46,0.11,0.16,0.7,0.66,0.59,0.33
ES,2004-12-01,16835107,4103.0606868531695,16.63897696636347,-0.600460935119226,26071700.35549872,15382505.031180296,0.41,0.47,0.43,0.36,0.3,0.23,0.52,0.75,0.68,0.63,0.26
ES,2005-01-01,16588737,4072.927325646752,16.62423452906966,-0.6164771821154473,26071700.35549872,15382505.031180296,0.51,0.82,0.71,0.58,0.7,0.28,0.66,0.63,0.55,0.56,0.33
ES,2005-02-01,17592735,4194.369440094661,16.682996590698664,-0.5512083589969176,26071700.35549872,15382505.031180296,0.5,0.78,0.7,0.6,0.71,0.48,1,0.66,0.69,0.5,0.33
ES,2005-03-01,23030810,4799.0426128551935,16.95234344269378,-0.197684990145288,26071700.35549872,15382505.031180296,0.55,0.79,0.71,0.64,0.6,0.36,0.87,0.62,0.68,0.52,0.28
ES,2005-04-01,21747177,4663.386859354476,16.894994513971664,-0.28113258189956203,26071700.35549872,15382505.031180296,0.48,0.84,0.71,0.73,0.59,0.67,0.69,0.62,0.71,0.54,0.29
ES,2005-05-01,29096474,5394.114755916859,17.18612755641536,0.196637260210224,26071700.35549872,15382505.031180296,0.52,0.82,0.72,0.76,0.82,0.53,0.74,0.59,0.69,0.57,0.28
ES,2005-06-01,34029181,5833.453608283861,17.34272897918777,0.5173072024596441,26071700.35549872,15382505.031180296,0.58,0.82,0.76,0.84,0.67,0.49,0.55,0.63,0.73,0.57,0.31
ES,2005-07-01,49255516,7018.227411533485,17.71253191931084,1.5071547577919038,26071700.35549872,15382505.031180296,0.66,0.84,0.72,0.84,0.83,0.72,0.65,0.59,0.82,0.57,0.28
ES,2005-08-01,59402998,7707.334039731248,17.899855254439707,2.1668315776226845,26071700.35549872,15382505.031180296,0.7,0.79,0.6,0.8,0.65,0.59,0.6,0.55,0.76,0.51,0.27
ES,2005-09-01,38734688,6223.719788036733,17.472246087284837,0.8232071186606758,26071700.35549872,15382505.031180296,0.55,0.68,0.58,0.56,0.62,0.39,0.52,0.61,0.73,0.62,0.3
ES,2005-10-01,29492599,5430.70888558759,17.199649908478126,0.2223889176416408,26071700.35549872,15382505.031180296,0.51,0.55,0.49,0.35,0.54,0.22,0.51,0.65,0.73,0.66,0.34
ES,2005-11-01,18348800,4283.549929672818,16.725074735231132,-0.5020573918126093,26071700.35549872,15382505.031180296,0.41,0.48,0.38,0.32,0.49,0.34,0.38,0.71,0.78,0.69,0.34
ES,2005-12-01,16853297,4105.276726360843,16.640056863278012,-0.5992784229105105,26071700.35549872,15382505.031180296,0.35,0.44,0.35,0.3,0.32,0.14,0.13,0.76,0.77,0.73,0.33
ES,2006-01-01,17185302,4145.515890694426,16.65956504157689,-0.5776951372670456,26071700.35549872,15382505.031180296,0.37,0.73,0.58,0.52,0.66,0.5,0.39,0.62,0.67,0.63,0.32
ES,2006-02-01,18418883,4291.722614522052,16.728886946344684,-0.4975013718498047,26071700.35549872,15382505.031180296,0.43,0.69,0.57,0.47,0.53,0.47,0.41,0.65,0.76,0.57,0.35
ES,2006-03-01,22424623,4735.464391165876,16.925670154173616,-0.23709255079755243,26071700.35549872,15382505.031180296,0.47,0.65,0.58,0.54,0.75,0.22,0.53,0.67,0.75,0.64,0.29
ES,2006-04-01,28972526,5382.613305820882,17.18185855959299,0.18857953490808646,26071700.35549872,15382505.031180296,0.49,0.66,0.54,0.6,0.67,0.43,0.53,0.62,0.79,0.58,0.34
ES,2006-05-01,30768578,5546.943122116902,17.24200453238568,0.30533893114162625,26071700.35549872,15382505.031180296,0.53,0.7,0.58,0.62,0.5,0.53,0.74,0.63,0.8,0.61,0.35
ES,2006-06-01,37744384,6143.645823124897,17.4463472543803,0.7588285276579323,26071700.35549872,15382505.031180296,0.5,0.66,0.54,0.6,0.58,0.59,0.47,0.63,0.87,0.62,0.31
ES,2006-07-01,52208656,7225.555757171901,17.77075886286042,1.6991351923189195,26071700.35549872,15382505.031180296,0.6,0.7,0.57,0.71,0.69,0.48,0.6,0.64,1,0.66,0.33
ES,2006-08-01,61317752,7830.565241411376,17.93157995115238,2.2913076623773327,26071700.35549872,15382505.031180296,0.55,0.64,0.52,0.48,0.54,0.48,0.67,0.61,0.84,0.56,0.3
ES,2006-09-01,40600933,6371.886141481186,17.519301604603484,0.9445296858379415,26071700.35549872,15382505.031180296,0.52,0.57,0.58,0.46,0.51,0.26,0.46,0.63,0.83,0.64,0.35
ES,2006-10-01,30666657,5537.748369147879,17.238686531127765,0.29871315726452324,26071700.35549872,15382505.031180296,0.46,0.51,0.46,0.34,0.39,0.15,0.64,0.68,0.84,0.73,0.37
ES,2006-11-01,19591324,4426.208761457146,16.790597373139732,-0.42128225164646554,26071700.35549872,15382505.031180296,0.45,0.43,0.39,0.27,0.34,0.17,0.4,0.7,0.84,0.76,0.37
ES,2006-12-01,18962331,4354.575869128933,16.75796499027225,-0.4621724056704709,26071700.35549872,15382505.031180296,0.42,0.4,0.36,0.31,0.24,0.13,0.45,0.76,0.77,0.77,0.38
ES,2007-01-01,18047627,4248.249874948507,16.708524765956426,-0.5216363225127472,26071700.35549872,15382505.031180296,0.47,0.61,0.51,0.47,0.54,0.42,0.51,0.6,0.67,0.69,0.34
ES,2007-02-01,19088294,4369.0152208478285,16.764585825548245,-0.45398368739963835,26071700.35549872,15382505.031180296,0.44,0.59,0.55,0.46,0.62,0.26,0.49,0.65,0.8,0.58,0.35
ES,2007-03-01,23765906,4875.028820427629,16.983762590594125,-0.14989719495133472,26071700.35549872,15382505.031180296,0.56,0.61,0.6,0.49,0.5,0.39,0.51,0.64,0.8,0.69,0.36
ES,2007-04-01,29349619,5417.528864713136,17.194790122893476,0.21309394262228082,26071700.35549872,15382505.031180296,0.51,0.6,0.53,0.53,0.51,0.29,0.52,0.63,0.75,0.62,0.35
ES,2007-05-01,30579476,5529.871246240729,17.235839622935774,0.29304561483087643,26071700.35549872,15382505.031180296,0.48,0.67,0.58,0.54,0.45,0.56,0.52,0.63,0.74,0.63,0.34
ES,2007-06-01,38363817,6193.853162612107,17.462625307721638,0.799097196430958,26071700.35549872,15382505.031180296,0.52,0.63,0.54,0.56,0.49,0.38,0.59,0.61,0.8,0.61,0.38
ES,2007-07-01,52390087,7238.099681546255,17.77422795200528,1.710929825223784,26071700.35549872,15382505.031180296,0.61,0.7,0.54,0.66,0.65,0.55,0.66,0.59,0.87,0.64,0.33
ES,2007-08-01,60971052,7808.3962501912,17.925909752122546,2.2687690706916976,26071700.35549872,15382505.031180296,0.58,0.61,0.47,0.51,0.64,0.4,0.52,0.58,0.73,0.53,0.34
ES,2007-09-01,40425536,6358.107894649162,17.514972222461374,0.9331273167410701,26071700.35549872,15382505.031180296,0.49,0.53,0.44,0.39,0.42,0.13,0.49,0.59,0.71,0.61,0.35
ES,2007-10-01,30740686,5544.428374503543,17.241097612026113,0.3035257024156507,26071700.35549872,15382505.031180296,0.46,0.44,0.41,0.25,0.41,0.2,0.49,0.61,0.74,0.66,0.33
ES,2007-11-01,20634181,4542.486213517879,16.84245953053381,-0.35348724700410517,26071700.35549872,15382505.031180296,0.39,0.35,0.32,0.23,0.32,0.17,0.44,0.69,0.73,0.75,0.36
ES,2007-12-01,18938017,4351.783197724813,16.756681941191246,-0.46375303248975136,26071700.35549872,15382505.031180296,0.31,0.32,0.27,0.26,0.28,0.13,0.3,0.72,0.64,0.77,0.39
ES,2008-01-01,18064592,4250.2461105211305,16.709464337199503,-0.520533446227928,26071700.35549872,15382505.031180296,0.35,0.56,0.44,0.37,0.53,0.29,0.52,0.57,0.58,0.67,0.34
ES,2008-02-01,20458816,4523.142270590214,16.83392444780057,-0.3648875358156177,26071700.35549872,15382505.031180296,0.39,0.51,0.39,0.4,0.47,0.22,0.52,0.62,0.66,0.59,0.33
ES,2008-03-01,26449265,5142.88489079816,17.090738927602708,0.024545068812651616,26071700.35549872,15382505.031180296,0.43,0.57,0.46,0.45,0.47,0.26,0.45,0.55,0.66,0.6,0.35
ES,2008-04-01,24885493,4988.536158032735,17.029795581209758,-0.0771140560717699,26071700.35549872,15382505.031180296,0.38,0.61,0.47,0.5,0.57,0.37,0.5,0.6,0.68,0.63,0.33
ES,2008-05-01,32370627,5689.519048214884,17.292761995501674,0.40948640235991296,26071700.35549872,15382505.031180296,0.41,0.58,0.47,0.49,0.53,0.28,0.41,0.62,0.65,0.62,0.38
ES,2008-06-01,37240813,6102.525133090399,17.432915841498964,0.7260919220804101,26071700.35549872,15382505.031180296,0.43,0.59,0.44,0.51,0.55,0.3,0.42,0.55,0.64,0.59,0.37
ES,2008-07-01,52114063,7219.0070646869435,17.768945393525446,1.692985803789011,26071700.35549872,15382505.031180296,0.48,0.61,0.43,0.62,0.54,0.43,0.42,0.55,0.67,0.57,0.32
ES,2008-08-01,60322290,7766.742560430338,17.915212245134335,2.226593755378297,26071700.35549872,15382505.031180296,0.49,0.51,0.42,0.45,0.57,0.35,0.42,0.49,0.57,0.54,0.33
ES,2008-09-01,39052666,6249.213230479498,17.480421703366442,0.843878524218838,26071700.35549872,15382505.031180296,0.39,0.42,0.36,0.32,0.39,0.23,0.42,0.54,0.56,0.58,0.32
ES,2008-10-01,28733082,5360.324803591663,17.173559699827788,0.17301353967423816,26071700.35549872,15382505.031180296,0.34,0.35,0.29,0.23,0.28,0.18,0.33,0.57,0.6,0.66,0.34
ES,2008-11-01,18609509,4313.874012995743,16.739183244605684,-0.4851089819488359,26071700.35549872,15382505.031180296,0.33,0.28,0.25,0.17,0.24,0.17,0.34,0.59,0.59,0.65,0.41
ES,2008-12-01,17131043,4138.966416872696,16.65640275577891,-0.5812224561198603,26071700.35549872,15382505.031180296,0.27,0.26,0.2,0.17,0.19,0.1,0.29,0.66,0.56,0.68,0.45
ES,2009-01-01,16073673,4009.198548338558,16.59269327413615,-0.649960935181412,26071700.35549872,15382505.031180296,0.33,0.44,0.34,0.28,0.43,0.15,0.4,0.54,0.46,0.57,0.4
ES,2009-02-01,17291040,4158.249631756131,16.66569900622645,-0.5708212243519729,26071700.35549872,15382505.031180296,0.38,0.41,0.35,0.33,0.33,0.2,0.35,0.55,0.53,0.56,0.41
ES,2009-03-01,20913990,4573.18160584073,16.85592887099195,-0.33529716681672167,26071700.35549872,15382505.031180296,0.36,0.47,0.39,0.4,0.37,0.25,0.35,0.58,0.48,0.56,0.39
ES,2009-04-01,26180157,5116.6548642643465,17.080512315372278,0.007050649051077098,26071700.35549872,15382505.031180296,0.41,0.51,0.41,0.48,0.44,0.26,0.48,0.54,0.52,0.52,0.41
ES,2009-05-01,29030479,5387.993968073833,17.18385683603692,0.19234699670202243,26071700.35549872,15382505.031180296,0.36,0.54,0.42,0.53,0.42,0.27,0.43,0.52,0.47,0.53,0.39
ES,2009-06-01,34423858,5867.184844540012,17.354260428463014,0.5429647269785695,26071700.35549872,15382505.031180296,0.37,0.6,0.44,0.82,0.43,0.32,0.46,0.52,0.52,0.52,0.44
ES,2009-07-01,48760338,6982.860302197088,17.70242779446472,1.474963772058678,26071700.35549872,15382505.031180296,0.47,0.61,0.44,0.89,0.45,0.3,0.43,0.52,0.54,0.57,0.35
ES,2009-08-01,57196372,7562.828306923277,17.86200102776505,2.023381210109254,26071700.35549872,15382505.031180296,0.42,0.54,0.39,0.56,0.41,0.28,0.43,0.48,0.47,0.47,0.36
ES,2009-09-01,36171703,6014.291562603196,17.403787686038036,0.6565902383278017,26071700.35549872,15382505.031180296,0.37,0.44,0.35,0.39,0.29,0.2,0.37,0.51,0.47,0.52,0.38
